timestamp,target_name,iteration,markers_found,marker_id,marker_x,marker_y,marker_w,marker_h,error_x,error_y,yaw_speed,pitch_speed,locked,fired,elapsed_time
14:14:21.191319,left,0,2,heart,0.40937,0.41111,0.05625,0.11667,-0.09062999999999999,-0.08889000000000002,-13.675452117308126,13.4128979224045,0,0,1.12
14:14:21.396626,left,1,2,heart,0.41406,0.42083,0.05625,0.11389,-0.08594000000000002,-0.07917000000000002,-12.86815624160544,11.828156432495708,0,0,1.325
14:14:21.610010,left,2,2,heart,0.44219,0.47083,0.05625,0.11389,-0.05780999999999997,-0.029169999999999974,-8.539671880442054,4.141180555353813,0,0,1.538
14:14:21.816117,left,3,2,heart,0.46562,0.50694,0.05625,0.11389,-0.03438000000000002,0.006939999999999946,-5.0429228693713135,-1.216814135168665,0,0,1.744
14:14:22.017746,left,4,2,heart,0.47578,0.51528,0.05781,0.11389,-0.02422000000000002,0.01527999999999996,-3.5824858048356667,-2.333465392487254,0,0,1.946
14:14:22.222796,left,5,2,heart,0.48516,0.5125,0.05781,0.11389,-0.01484000000000002,0.012499999999999956,-2.180524933918671,-1.8615223151699183,0,0,2.151
14:14:22.436204,left,6,2,heart,0.49219,0.50417,0.05625,0.11389,-0.007809999999999984,0.004170000000000007,-1.138558329922151,-0.5864666981865645,0,0,2.364
14:14:22.605018,left,6,2,heart,0.49219,0.50417,0.05625,0.11389,-0.007809999999999984,0.004170000000000007,0,0,1,1,2.533
14:14:24.196134,center,0,3,heart,0.49922,0.41667,0.07031,0.12222,-0.0007800000000000029,-0.08333000000000002,-0.11300552379179699,12.549217875991156,0,0,1.433
14:14:24.403425,center,1,3,heart,0.49922,0.41667,0.07031,0.12222,-0.0007800000000000029,-0.08333000000000002,-0.11700000000000044,12.499500000000003,0,0,1.64
14:14:24.613422,center,2,3,heart,0.49922,0.46389,0.07031,0.12222,-0.0007800000000000029,-0.036109999999999975,-0.11700000000000044,5.190548804582565,0,0,1.85
14:14:24.817902,center,3,3,heart,0.49844,0.50278,0.06875,0.12222,-0.0015600000000000058,0.0027800000000000047,-0.2378143817929564,-0.6071811640103073,0,0,2.055
14:14:24.983930,center,3,3,heart,0.49844,0.50278,0.06875,0.12222,-0.0015600000000000058,0.0027800000000000047,0,0,1,1,2.221
