timestamp,target_name,iteration,markers_found,marker_id,marker_x,marker_y,marker_w,marker_h,error_x,error_y,yaw_speed,pitch_speed,locked,fired,elapsed_time
14:09:13.075512,left,0,2,heart,0.40937,0.40278,0.05625,0.11667,-0.09062999999999999,-0.09721999999999997,-13.893815256192683,14.904079435143467,0,0,1.101
14:09:13.288884,left,1,2,heart,0.41719,0.41944,0.05625,0.11667,-0.08281,-0.08056000000000002,-12.7738233194232,12.456647235817913,0,0,1.314
14:09:13.492523,left,2,2,heart,0.43828,0.4625,0.05469,0.11389,-0.06172,-0.03749999999999998,-9.648029078156947,6.020556599922177,0,0,1.518
14:09:13.695739,left,3,2,heart,0.46094,0.50417,0.05625,0.11389,-0.039059999999999984,0.004170000000000007,-6.272841937930581,-0.2324856331872951,0,0,1.721
14:09:13.904894,left,4,2,heart,0.47969,0.52361,0.05625,0.11389,-0.020309999999999995,0.02361000000000002,-3.4730857861733426,-3.1633001214695007,0,0,1.93
14:09:14.111422,left,5,2,heart,0.48828,0.52361,0.05781,0.11389,-0.011720000000000008,0.02361000000000002,-2.1918473004555716,-3.1779284791660336,0,0,2.137
14:09:14.323603,left,6,2,heart,0.49531,0.5125,0.05625,0.11389,-0.0046900000000000275,0.012499999999999956,-1.140332685055737,-1.5193852611493996,0,0,2.349
14:09:14.525295,left,7,2,heart,0.49922,0.50139,0.05781,0.11389,-0.0007800000000000029,0.0013900000000000023,-0.5543046445798878,0.14627368277549707,0,0,2.551
14:09:14.693180,left,7,2,heart,0.49922,0.50139,0.05781,0.11389,-0.0007800000000000029,0.0013900000000000023,0,0,1,1,2.719
14:09:16.284196,center,0,3,heart,0.49922,0.40694,0.07031,0.125,-0.0007800000000000029,-0.09305999999999998,-0.5584180759048466,14.8045376816225,0,0,1.436
14:09:16.487123,center,1,3,heart,0.5,0.4125,0.06875,0.125,0.0,-0.08750000000000002,-0.44141807590484616,14.023811243219379,0,0,1.639
14:09:16.687848,center,2,3,heart,0.5,0.46944,0.06875,0.12222,0.0,-0.030559999999999976,-0.44141807590484616,5.501305807085033,0,0,1.841
14:09:16.889073,center,3,3,heart,0.5,0.50556,0.06875,0.12222,0.0,0.005560000000000009,-0.44141807590484616,0.07994938530921769,0,0,2.042
14:09:17.053874,center,3,3,heart,0.5,0.50556,0.06875,0.12222,0.0,0.005560000000000009,0,0,1,1,2.206
14:09:18.385545,right,0,3,heart,0.60625,0.39444,0.05625,0.11111,0.10624999999999996,-0.10555999999999999,15.97290116216182,17.221672103147505,0,0,1.169
14:09:18.586994,right,1,2,heart,0.59766,0.40972,0.05469,0.11389,0.09765999999999997,-0.09028000000000003,14.74358826270103,14.984386535224917,0,0,1.371
14:09:18.792413,right,2,2,heart,0.57109,0.45417,0.05469,0.10833,0.07108999999999999,-0.04582999999999998,10.801898088083265,8.345129667835232,0,0,1.576
14:09:19.007482,right,3,2,heart,0.54297,0.50139,0.05469,0.10833,0.04296999999999995,0.0013900000000000023,6.611622609300606,1.2612328308677663,0,0,1.791
14:09:19.220153,right,4,2,heart,0.51875,0.52917,0.05625,0.10833,0.018750000000000044,0.02917000000000003,2.990585368795401,-2.924378032836919,0,0,2.004
14:09:19.432939,right,5,2,heart,0.50937,0.52639,0.05625,0.10833,0.00936999999999999,0.026390000000000025,1.5895667754077893,-2.524224278354649,0,0,2.217
14:09:19.638161,right,6,2,heart,0.50547,0.51944,0.05469,0.11111,0.005469999999999975,0.019440000000000013,1.0079344744706114,-1.4936928468704251,0,0,2.422
14:09:19.850277,right,7,2,heart,0.50391,0.51111,0.05469,0.11111,0.003909999999999969,0.011109999999999953,0.7764225867962788,-0.2512626494121488,0,0,2.634
14:09:20.064478,right,8,2,heart,0.50156,0.50694,0.05625,0.10833,0.0015600000000000058,0.006939999999999946,0.42492037773370805,0.36979846013546713,0,0,2.848
14:09:20.230868,right,8,2,heart,0.50156,0.50694,0.05625,0.10833,0.0015600000000000058,0.006939999999999946,0,0,1,1,3.015
14:09:21.883865,center,0,3,heart,0.50234,0.40833,0.07031,0.12222,0.0023400000000000087,-0.09166999999999997,0.5546923436379443,15.661642953486437,0,0,1.499
