time,x,y,z,pid_output,target_distance,relative_position,response_time_s
1754653522.8739283,-2e-05,2e-05,0.0,1.0672186283961744,0.6,2e-05,17.978747606277466
1754653522.912933,-0.0,-0.0,0.0,1.475650035607138,0.6,0.0,0.0
1754653522.973333,0.00166,-3e-05,0.0,-1.5,0.6,0.00166,0.0
1754653523.0328677,0.00988,0.0001,0.0,1.2933749362778664,0.6,0.00166,0.0
1754653523.072863,0.03088,-6e-05,0.0,1.2831939052290915,0.6,0.00988,0.0
1754653523.132944,0.0633,-0.00025,0.0,-1.5,0.6,0.0633,0.0
1754653523.1729455,0.10288,-0.00084,0.0,1.1877003885712625,0.6,0.0633,0.0
1754653523.232481,0.14942,-0.00098,0.0,1.0157283065514564,0.6,0.14942,0.0
1754653523.2924795,0.19849,-0.00211,0.0,-1.5,0.6,0.19849,0.0
1754653523.3330112,0.24801,-0.00274,0.0,-1.5,0.6,0.24801,0.0
1754653523.3926215,0.2958,-0.00333,0.0,-1.5,0.6,0.2958,0.0
1754653523.43237,0.3398,-0.00348,0.0,0.7312216638658046,0.6,0.2958,0.0
1754653523.4930625,0.37959,-0.00346,0.0,-1.5,0.6,0.37959,0.0
1754653523.5335507,0.41497,-0.00348,0.0,0.4879680060560703,0.6,0.41497,0.0
1754653523.5928676,0.44707,-0.00324,0.0,-1.5,0.6,0.44707,0.0
1754653523.6512487,0.47566,-0.00326,0.0,-1.5,0.6,0.47566,0.0
1754653523.6930077,0.49953,-0.00314,0.0,-1.5,0.6,0.49953,0.0
1754653523.7511666,0.51904,-0.00264,0.0,0.2789017019033433,0.6,0.51904,0.0
1754653523.7929325,0.54698,-0.00232,0.0,0.2797139764394761,0.6,0.51904,0.0
1754653523.8510597,0.55776,-0.00244,0.0,0.2220969244480132,0.6,0.54698,0.0
1754653523.9104657,0.56751,-0.00252,0.0,0.1797367178134918,0.6,0.56751,0.0
1754653523.9526906,0.57631,-0.00294,0.0,-1.5,0.6,0.57631,0.0
1754653524.0093346,0.58519,-0.00305,0.0,0.1434202251820565,0.6,0.58519,0.0
1754653524.0756865,0.59333,-0.00311,0.0,0.1434202251820565,0.6,0.58519,0.0
1754653524.1097116,0.6011,-0.00341,0.0,0.1434202251820565,0.6,0.58519,0.0
1754653524.1680174,0.60619,-0.00355,0.0,0.1434202251820565,0.6,0.58519,0.0
1754653524.2093089,0.60745,-0.00383,0.0,0.1434202251820565,0.6,0.58519,0.0
1754653524.2735157,0.60722,-0.00395,0.0,0.1434202251820565,0.6,0.58519,0.0
1754653524.3119123,0.60658,-0.00371,0.0,0.1434202251820565,0.6,0.58519,0.0
1754653524.3677497,0.60604,-0.00367,0.0,0.1434202251820565,0.6,0.58519,0.0
1754653524.412644,0.60486,-0.00392,0.0,0.1434202251820565,0.6,0.58519,0.0
1754653524.4724247,0.60489,-0.00277,0.0,0.1434202251820565,0.6,0.58519,0.0
1754653524.5323625,0.60573,-0.00243,0.0,0.1434202251820565,0.6,0.58519,0.0
1754653524.574066,0.60612,-0.00294,0.0,0.1434202251820565,0.6,0.58519,0.0
1754653524.630987,0.60601,-0.00364,0.0,0.1434202251820565,0.6,0.58519,0.0
1754653524.6674097,0.60615,-0.00393,0.0,0.1434202251820565,0.6,0.58519,0.0
1754653524.7292128,0.60606,-0.0044,0.0,0.1434202251820565,0.6,0.58519,0.0
1754653524.773803,0.60526,-0.00416,0.0,0.1434202251820565,0.6,0.58519,0.0
1754653524.8324134,0.60478,-0.00374,0.0,0.1434202251820565,0.6,0.58519,0.0
1754653524.873112,0.60507,-0.00339,0.0,0.1434202251820565,0.6,0.58519,0.0
1754653524.9320776,0.60529,-0.0036,0.0,0.1434202251820565,0.6,0.58519,0.0
1754653524.992913,0.60539,-0.00321,0.0,0.1434202251820565,0.6,0.58519,0.0
