elapsed_time,current_x,error,derivative,speed
0.9693138599395752,0.0,1.95,19.5,19.5
1.0856337547302246,0.0,1.95,0.0,3.9
1.1876068115234375,0.0,1.95,0.0,3.9
1.3013904094696045,0.01167,1.9383299999999999,-0.11670000000000069,3.783299999999999
1.4197041988372803,0.06937,1.88063,-0.5769999999999986,3.299660000000001
1.5216901302337646,0.16467,1.7853299999999999,-0.9530000000000016,2.8082599999999984
1.6359939575195312,0.26753,1.68247,-1.0285999999999995,2.54206
1.7404563426971436,0.26753,1.68247,0.0,3.36494
1.852233648300171,0.42693,1.52307,-1.5939999999999999,1.77094
1.967984676361084,0.4963,1.4537,-0.6936999999999993,2.3524400000000005
2.085145950317383,0.66477,1.2852299999999999,-1.6847000000000012,1.2226999999999988
2.187758445739746,0.74751,1.20249,-0.8273999999999981,1.7430600000000016
2.3035478591918945,0.82335,1.12665,-0.7584000000000013,1.6465799999999988
2.404552698135376,0.89896,1.05104,-0.7560999999999996,1.4972000000000003
2.5209951400756836,0.98005,0.96995,-0.8109,1.29118
2.636972427368164,1.06392,0.88608,-0.8387,1.1012
2.7373993396759033,1.14597,0.80403,-0.8204999999999996,0.9516600000000004
2.85459566116333,1.22415,0.7258499999999999,-0.7818000000000014,0.8262599999999987
2.9569361209869385,1.38313,0.56687,-1.589799999999999,-0.13809999999999922
3.069354295730591,1.38313,0.56687,0.0,1.13374
3.184018850326538,1.46503,0.4849699999999999,-0.8190000000000008,0.31473999999999913
3.2879161834716797,1.54572,0.40428,-0.8068999999999993,0.16304000000000052
3.4016289710998535,1.6461,0.30390000000000006,-1.0037999999999991,-0.1952399999999992
3.5177559852600098,1.73014,0.21985999999999994,-0.8404000000000011,-0.23260000000000103
3.6348190307617188,1.74782,0.20218000000000003,-0.17679999999999918,0.2629200000000007
3.7366819381713867,1.72043,0.22957000000000005,0.27390000000000025,0.6782600000000003
3.8526558876037598,1.72043,0.22957000000000005,0.0,0.4591400000000001
3.9537503719329834,1.71836,0.23163999999999985,0.020699999999997942,0.47983999999999805
4.069645166397095,1.71836,0.23163999999999985,0.0,0.4632799999999997
4.171151399612427,1.85065,0.09935000000000005,-1.322899999999998,-0.8596199999999983
4.284814834594727,1.85065,0.09935000000000005,0.0,0.1987000000000001
4.386294364929199,1.90739,0.04261000000000004,-0.5674000000000001,-0.3687
4.500141859054565,1.94274,0.007260000000000044,-0.3534999999999999,-0.26827999999999985
