time,x,y,z,pid_output,target_distance,relative_position
1754650110.8845053,0.0,0.0,0.0,,,
1754650110.944396,-3e-05,1e-05,0.0,,,
1754650110.9841025,-7e-05,-1e-05,0.0,,,
1754650111.0441833,-4e-05,4e-05,0.0,,,
1754650111.0831616,-0.0,5e-05,0.0,,,
1754650111.1443129,1e-05,9e-05,0.0,,,
1754650111.1838841,0.0,9e-05,0.0,,,
1754650111.2433994,-0.0,6e-05,0.0,,,
1754650111.2843993,-2e-05,6e-05,0.0,,,
1754650111.343473,-3e-05,7e-05,0.0,,,
1754650111.384468,-3e-05,0.00011,0.0,0.18655904533202494,0.6,0.0
1754650111.4440658,-3e-05,0.00014,0.0,0.2930907745666004,0.6,0.0
1754650111.5040607,0.00037,9e-05,0.0,0.40384402189572777,0.6,0.0
1754650111.5431018,0.00448,0.00053,0.0,-1.5,0.6,0.004509999999999999
1754650111.6031046,0.0173,0.00225,0.0,-1.5,0.6,0.017329999999999998
1754650111.6434433,0.04047,0.0052,0.0,-1.5,0.6,0.0405
1754650111.703446,0.07204,0.01076,0.0,-1.5,0.6,0.07207000000000001
1754650111.7649708,0.10861,0.01674,0.0,0.8001296019791669,0.6,0.07207000000000001
1754650111.8039734,0.18959,0.02873,0.0,0.8118549076902938,0.6,0.10864
1754650111.8635025,0.23143,0.03505,0.0,0.7701365855815943,0.6,0.18962
1754650111.9240384,0.23143,0.03505,0.0,0.7760652290143287,0.6,0.23146
1754650111.9640412,0.31307,0.04773,0.0,0.8281940501625358,0.6,0.23146
1754650112.023502,0.35052,0.0533,0.0,0.7258277361116677,0.6,0.3131
1754650112.064496,0.38628,0.05927,0.0,-1.5,0.6,0.38631
1754650112.1240208,0.42009,0.06447,0.0,0.5984870549368855,0.6,0.38631
1754650112.1840146,0.45105,0.06938,0.0,-1.5,0.6,0.45108
1754650112.2245126,0.47895,0.07368,0.0,-1.5,0.6,0.47897999999999996
1754650112.2855096,0.50282,0.07751,0.0,-1.5,0.6,0.50285
1754650112.344042,0.5228,0.08048,0.0,-1.5,0.6,0.52283
1754650112.404041,0.53889,0.08301,0.0,-1.5,0.6,0.53892
1754650112.4435685,0.55186,0.08534,0.0,0.25854534740996327,0.6,0.53892
1754650112.5035691,0.56227,0.08721,0.0,-1.5,0.6,0.5623
1754650112.544097,0.57186,0.08849,0.0,-1.5,0.6,0.57189
1754650112.604124,0.58111,0.08965,0.0,0.18454203409337944,0.6,0.57189
1754650112.6436546,0.59062,0.09066,0.0,-1.5,0.6,0.58114
1754650112.7040105,0.59949,0.09188,0.0,-1.5,0.6,0.58114
1754650112.7436323,0.60726,0.09273,0.0,-1.5,0.6,0.58114
1754650112.8034472,0.6122,0.09353,0.0,-1.5,0.6,0.58114
1754650112.8437726,0.61342,0.09398,0.0,-1.5,0.6,0.58114
1754650112.9040182,0.61343,0.09424,0.0,-1.5,0.6,0.58114
1754650112.9429893,0.61337,0.09414,0.0,-1.5,0.6,0.58114
