time,x,y,z,pid_output,target_distance,relative_position,response_time_s
1754654411.0712504,1e-05,3e-05,0.0,0.1848128113794831,0.6,3.0000000000000004e-05,18.041842699050903
1754654411.1102777,4e-05,4e-05,0.0,0.2204003034713809,0.6,6.000000000000001e-05,0.0
1754654411.1701353,0.00132,0.0001,0.0,0.3888038807948193,0.6,0.00134,0.0
1754654411.2340186,0.00785,0.00072,0.0,-1.5,0.6,0.0078699999999999,0.0
1754654411.2701273,0.02491,0.00163,0.0,0.5560828845276394,0.6,0.02493,0.0
1754654411.3300705,0.05213,0.0012,0.0,-1.5,0.6,0.05215,0.0
1754654411.3695982,0.08566,3e-05,0.0,-1.5,0.6,0.08568,0.0
1754654411.429596,0.12325,-0.00026,0.0,-1.5,0.6,0.12327,0.0
1754654411.4899406,0.16411,-0.00056,0.0,0.8083021742617343,0.6,0.12327,0.0
1754654411.52994,0.20639,-0.00038,0.0,0.73104642254029,0.6,0.2064099999999999,0.0
1754654411.5894716,0.24888,8e-05,0.0,-1.5,0.6,0.2488999999999999,0.0
1754654411.6294692,0.29007,-2e-05,0.0,-1.5,0.6,0.29009,0.0
1754654411.6920123,0.32928,0.00048,0.0,-1.5,0.6,0.3293,0.0
1754654411.7500086,0.36729,0.00084,0.0,0.7270225872700213,0.6,0.3293,0.0
1754654411.7905474,0.4036,0.00164,0.0,-1.5,0.6,0.40362,0.0
1754654411.851559,0.43838,0.00141,0.0,0.5624406204493045,0.6,0.40362,0.0
1754654411.8908076,0.47199,0.00128,0.0,-1.5,0.6,0.47201,0.0
1754654411.9696023,0.5037,0.00133,0.0,-1.5,0.6,0.5037200000000001,0.0
1754654412.012398,0.55288,0.00158,0.0,-1.5,0.6,0.5529000000000001,0.0
1754654412.0699604,0.56854,0.00141,0.0,0.190075403690815,0.6,0.5685600000000001,0.0
1754654412.1100905,0.57962,0.00148,0.0,-1.5,0.6,0.57964,0.0
1754654412.1696277,0.58689,0.00137,0.0,0.1653360626301766,0.6,0.57964,0.0
1754654412.2094953,0.59088,0.00135,0.0,-1.5,0.6,0.58691,0.0
1754654412.2695236,0.59294,0.0012,0.0,-1.5,0.6,0.58691,0.0
1754654412.3096228,0.5941,0.00087,0.0,-1.5,0.6,0.58691,0.0
1754654412.3704634,0.5947,0.00054,0.0,-1.5,0.6,0.58691,0.0
1754654412.409441,0.59485,0.00045,0.0,-1.5,0.6,0.58691,0.0
1754654412.4696531,0.5946,0.00048,0.0,-1.5,0.6,0.58691,0.0
1754654412.5090847,0.59427,0.00043,0.0,-1.5,0.6,0.58691,0.0
1754654412.569597,0.59336,-0.00026,0.0,-1.5,0.6,0.58691,0.0
1754654412.6091003,0.59313,-0.00011,0.0,-1.5,0.6,0.58691,0.0
1754654412.669596,0.5933,-0.00019,0.0,-1.5,0.6,0.58691,0.0
1754654412.7090006,0.59367,-0.0005,0.0,-1.5,0.6,0.58691,0.0
1754654412.771481,0.59381,-0.00048,0.0,-1.5,0.6,0.58691,0.0
1754654412.809125,0.59413,-0.0008,0.0,-1.5,0.6,0.58691,0.0
1754654412.8695529,0.5945,-0.00126,0.0,-1.5,0.6,0.58691,0.0
1754654412.9115858,0.59447,-0.00117,0.0,-1.5,0.6,0.58691,0.0
1754654412.969611,0.59421,-0.00113,0.0,-1.5,0.6,0.58691,0.0
1754654413.0092392,0.59396,-0.00085,0.0,-1.5,0.6,0.58691,0.0
1754654413.069641,0.59385,-0.00059,0.0,-1.5,0.6,0.58691,0.0
1754654413.109086,0.59357,0.0001,0.0,-1.5,0.6,0.58691,0.0
1754654413.1696446,0.59419,0.00071,0.0,-1.5,0.6,0.58691,0.0
1754654413.2091217,0.59536,0.00073,0.0,-1.5,0.6,0.58691,0.0
1754654413.269629,0.59572,0.00099,0.0,-1.5,0.6,0.58691,0.0
1754654413.3301046,0.5961,0.00095,0.0,-1.5,0.6,0.58691,0.0
1754654413.3707366,0.59668,0.00041,0.0,-1.5,0.6,0.58691,0.0
1754654413.422459,0.59618,0.00026,0.0,-1.5,0.6,0.58691,0.0
1754654413.4685254,0.59566,0.00085,0.0,-1.5,0.6,0.58691,0.0
1754654413.522762,0.59552,0.00112,0.0,-1.5,0.6,0.58691,0.0
1754654413.5701325,0.59542,0.00142,0.0,-1.5,0.6,0.58691,0.0
1754654413.6219175,0.59544,0.00212,0.0,-1.5,0.6,0.58691,0.0
1754654413.670154,0.59613,0.00246,0.0,-1.5,0.6,0.58691,0.0
1754654413.7227893,0.59685,0.00242,0.0,-1.5,0.6,0.58691,0.0
