time,x,y,z,pid_output,target_distance,relative_position,response_time_s
1754652269.4997654,-3e-05,-1e-05,0.0,1.2612689922409055,0.6,2e-05,20.326953649520874
1754652269.5660005,-3e-05,3e-05,0.0,1.2808399541192057,0.6,2e-05,0.0
1754652269.625332,-3e-05,3e-05,0.0,1.2989377528624533,0.6,2e-05,0.0
1754652269.6653476,0.00783,0.00092,0.0,1.2942213095865251,0.6,0.00784,0.0
1754652269.7254815,0.00783,0.00092,0.0,1.3123205526742938,0.6,0.00784,0.0
1754652269.7645469,0.05803,0.00674,0.0,1.2184419206008914,0.6,0.05804,0.0
1754652269.8186862,0.05803,0.00674,0.0,1.2331126086244586,0.6,0.05804,0.0
1754652269.8645852,0.14525,0.01803,0.0,1.062344939130783,0.6,0.14526,0.0
1754652269.9186428,0.19223,0.02311,0.0,1.0746360152139665,0.6,0.14526,0.0
1754652269.958995,0.23954,0.02747,0.0,0.9842050998220444,0.6,0.19224,0.0
1754652270.025537,0.23954,0.02747,0.0,0.8967326188564301,0.6,0.23955,0.0
1754652270.085943,0.33018,0.03652,0.0,0.9075537570238114,0.6,0.23955,0.0
1754652270.142006,0.37071,0.04086,0.0,0.6397942759470941,0.6,0.37072,0.0
1754652270.2003522,0.40843,0.04546,0.0,0.5672710925135613,0.6,0.40844,0.0
1754652270.2425587,0.44274,0.04937,0.0,0.4992626335549355,0.6,0.44275,0.0
1754652270.300281,0.47356,0.05325,0.0,0.4390790517585279,0.6,0.47357,0.0
1754652270.3426342,0.50083,0.05666,0.0,0.384489406339884,0.6,0.50084,0.0
1754652270.401127,0.52441,0.05967,0.0,0.3378714842693806,0.6,0.52442,0.0
1754652270.441956,0.5443,0.06216,0.0,0.339414410034895,0.6,0.52442,0.0
1754652270.5009482,0.5608,0.06434,0.0,0.29928804638052,0.6,0.54431,0.0
1754652270.5651927,0.57461,0.06591,0.0,0.2658770483126642,0.6,0.5608099999999999,0.0
1754652270.6055913,0.58647,0.06696,0.0,0.2124819871850014,0.6,0.58648,0.0
1754652270.664934,0.59729,0.06831,0.0,0.2124819871850014,0.6,0.58648,0.0
1754652270.7047565,0.60768,0.06916,0.0,0.2124819871850014,0.6,0.58648,0.0
1754652270.7649012,0.61731,0.07013,0.0,0.2124819871850014,0.6,0.58648,0.0
1754652270.8048484,0.6231,0.07125,0.0,0.2124819871850014,0.6,0.58648,0.0
1754652270.8653774,0.62427,0.0717,0.0,0.2124819871850014,0.6,0.58648,0.0
1754652270.9043305,0.62385,0.0719,0.0,0.2124819871850014,0.6,0.58648,0.0
1754652270.965357,0.62365,0.07193,0.0,0.2124819871850014,0.6,0.58648,0.0
1754652271.0192127,0.62319,0.07192,0.0,0.2124819871850014,0.6,0.58648,0.0
1754652271.065489,0.62267,0.07193,0.0,0.2124819871850014,0.6,0.58648,0.0
1754652271.1241777,0.62258,0.07169,0.0,0.2124819871850014,0.6,0.58648,0.0
1754652271.1645768,0.6224,0.07164,0.0,0.2124819871850014,0.6,0.58648,0.0
1754652271.2242568,0.62236,0.07137,0.0,0.2124819871850014,0.6,0.58648,0.0
1754652271.2643638,0.62277,0.07028,0.0,0.2124819871850014,0.6,0.58648,0.0
