time,err_total,err_x,err_y,accumulate_err_x,accumulate_err_y,accumulate_err_total,controller_output_x,controller_output_y,gimbal_pitch_angle,gimbal_yaw_angle
8.302269220352173,2.0,0.0,2.0,-422.0,549.0,692.4485540457139,0.08542112933154314,-1.2994211293315432,-4.9,2.3
8.333839178085327,2.0,2.0,0.0,-420.0,549.0,691.2315096984512,-1.2995243463682087,0.0855243463682088,-4.9,2.3
8.365488290786743,0.0,0.0,0.0,-420.0,549.0,691.2315096984512,0.08531044852575596,0.0,-4.8,2.3
8.400074481964111,2.0,2.0,0.0,-418.0,549.0,690.0181157042183,-1.2920658380725882,0.0,-4.8,2.3
8.428870439529419,4.47213595499958,4.0,-2.0,-414.0,547.0,686.0065597354007,-2.52176316081438,1.30776316081438,-4.7,2.3
8.460636138916016,4.47213595499958,2.0,-4.0,-412.0,543.0,681.6105926406954,-1.1290026584606148,2.512997341539385,-4.7,2.3
8.508673667907715,12.165525060596439,2.0,-12.0,-410.0,531.0,670.8658584247673,-1.214,7.508824220285481,-4.7,2.2
8.540448188781738,10.770329614269007,4.0,-10.0,-406.0,521.0,660.5126796663332,-2.512973743922204,5.985026256077796,-4.7,2.2
8.558258533477783,12.165525060596439,2.0,-12.0,-404.0,509.0,649.8438273923974,-1.0624027094321438,7.4355972905678565,-4.8,2.2
8.604434251785278,20.615528128088304,8.0,19.0,-396.0,528.0,660.0,-5.031416870530528,-12.439320497741061,-5.0,2.1
8.636051177978516,22.47220505424423,8.0,21.0,-388.0,549.0,672.2685475314162,-4.856,-12.832397295850269,-5.3,2.1
8.667799472808838,23.769728648009426,6.0,23.0,-382.0,572.0,687.8284669886817,-3.5569560625403644,-14.046043937459636,-5.0,2.1
8.706005811691284,15.524174696260024,4.0,15.0,-378.0,587.0,698.1783439780985,-2.3573310984779936,-8.822324393911975,-4.6,1.9
8.735613822937012,8.06225774829855,4.0,7.0,-374.0,594.0,701.9344698759279,-2.428,-3.8842338591617342,-3.8,1.8
8.765925168991089,2.23606797749979,2.0,1.0,-372.0,595.0,701.7186045702365,-1.1249244440948598,-0.33977333228457934,-3.6,1.7
8.79544734954834,5.385164807134504,2.0,-5.0,-370.0,590.0,696.419413859206,-1.214,3.309369976983646,-3.2,1.7
8.84312105178833,9.0,0.0,-9.0,-370.0,581.0,688.8112949132004,0.05663499734944338,5.576269994698887,-3.1,1.6
8.88393521308899,32.984845004941285,-8.0,-32.0,-378.0,549.0,666.5470726062789,5.120614037280868,20.184765357182496,-3.1,1.5
8.922498226165771,24.186773244895647,12.0,-21.0,-366.0,528.0,642.4484415110679,-7.984152758972456,12.361915982565149,-3.2,1.5
8.9566011428833,23.345235059857504,16.0,-17.0,-350.0,511.0,619.371455590262,-9.8703442274081,10.160655772591898,-4.0,1.6
9.002095460891724,28.071337695236398,2.0,-28.0,-348.0,483.0,595.3091633764761,-0.798563505348056,17.322414388655098,-4.6,1.4
9.034225225448608,12.806248474865697,8.0,-10.0,-340.0,473.0,582.5195275696773,-5.1081026877012805,5.3136919368961575,-4.7,1.2
9.067629337310791,8.94427190999916,8.0,4.0,-332.0,477.0,581.1652088692165,-4.856,-2.993798608206585,-5.1,1.1
9.100610971450806,11.313708498984761,8.0,8.0,-324.0,485.0,583.2675200969106,-4.856,-5.019727484729099,-5.2,1.1
9.131326675415039,27.85677655436824,10.0,26.0,-314.0,511.0,599.7641203006395,-6.157902917776001,-16.57312625998401,-5.1,0.9
9.176593542098999,47.53945729601885,12.0,46.0,-302.0,557.0,633.6031881232922,-7.343646275472314,-28.518462754723142,-4.6,0.8
9.20889401435852,53.36665625650534,12.0,52.0,-290.0,609.0,674.5227942775545,-7.284,-31.81477032728561,-4.2,0.7
9.25697946548462,57.271284253105414,12.0,56.0,-278.0,665.0,720.7697274442095,-7.284,-34.10430007982745,-1.8,0.3
9.291428804397583,51.419840528729765,12.0,50.0,-266.0,715.0,762.8767921492959,-7.284,-30.114872120754924,-1.1,0.1
9.336828470230103,32.31098884280702,12.0,30.0,-254.0,745.0,787.109268145154,-7.284,-17.615281966180024,1.2,-0.2
9.368668794631958,24.166091947189145,10.0,22.0,-244.0,767.0,804.8757668112514,-5.9852018689909245,-13.014807475963698,2.0,-0.3
9.416483640670776,15.231546211727817,6.0,14.0,-238.0,781.0,816.4588170875492,-3.5290643649962603,-8.27212872999252,3.0,-0.6
9.452637195587158,10.770329614269007,4.0,10.0,-234.0,791.0,824.8860527369826,-2.3533185473394047,-5.92063709467881,3.8,-0.8
9.484223365783691,10.198039027185569,2.0,10.0,-232.0,801.0,833.921459131494,-1.1285195513352757,-6.07,4.3,-1.0
9.517673969268799,10.198039027185569,2.0,10.0,-230.0,811.0,842.9833924817261,-1.214,-6.07,4.6,-1.1
9.548585414886475,16.1245154965971,2.0,16.0,-228.0,827.0,857.8537171336382,-1.214,-9.974038860950852,4.8,-1.1
9.580060482025146,20.396078054371138,4.0,20.0,-224.0,847.0,876.1192841160387,-2.5137821839776997,-12.3115643679554,4.9,-1.1
