time,err_total,err_x,err_y,accumulate_err_x,accumulate_err_y,accumulate_err_total,controller_output_x,controller_output_y,gimbal_pitch_angle,gimbal_yaw_angle
16.55493950843811,9.219544457292887,6.0,7.0,-3576.0,1259.0,3791.1551010213234,-3.642,-4.079132811339858,8.0,55.0
16.586445093154907,8.06225774829855,8.0,1.0,-3568.0,1260.0,3783.942917117012,-4.941699091899745,-0.34990272430076275,8.6,54.8
16.63449239730835,37.57658845611187,16.0,-34.0,-3552.0,1226.0,3757.6295719509126,-9.936778480089318,21.62140585039077,9.1,54.7
16.670729637145996,43.08131845707603,16.0,-40.0,-3536.0,1186.0,3729.5967610453545,-9.712,24.503526958352523,9.0,54.6
16.698089361190796,48.703182647543684,16.0,-46.0,-3520.0,1140.0,3700.0,-9.712,28.21805561762015,8.8,54.5
16.7459659576416,22.02271554554524,14.0,-17.0,-3506.0,1123.0,3681.462345318773,-8.441605013719505,9.501272698932816,8.0,54.3
16.761960983276367,41.7612260356422,12.0,-40.0,-3494.0,1083.0,3657.9946692142676,-7.115197519675649,26.221228523730026,7.7,54.2
16.794150590896606,15.652475842498529,14.0,-7.0,-3480.0,1076.0,3642.5507546223703,-8.581878002858984,2.8650129528267643,7.4,54.1
16.825937032699585,14.035668847618199,14.0,1.0,-3466.0,1077.0,3629.474479866197,-8.498,-0.9467675042378603,7.2,54.0
16.857802629470825,13.0,12.0,5.0,-3454.0,1082.0,3619.5082538930615,-7.199269121762161,-3.204461756475676,6.9,53.8
16.88931894302368,28.42534080710379,18.0,-22.0,-3436.0,1060.0,3595.7886478490364,-11.183009754215556,14.510543893969997,6.8,53.7
16.9375422000885,17.46424919657298,16.0,7.0,-3420.0,1067.0,3582.581331944887,-9.656010418118983,-5.060848937274736,7.1,53.4
16.969317197799683,15.652475842498529,14.0,7.0,-3406.0,1074.0,3571.3179640015255,-8.413027531251407,-4.249,7.2,53.3
17.00115132331848,18.027756377319946,18.0,1.0,-3388.0,1075.0,3554.457623885816,-11.095629286559518,-0.35255607016072255,7.3,53.1
17.03325843811035,17.46424919657298,16.0,7.0,-3372.0,1082.0,3541.3426832205887,-9.627906489340372,-4.501280531978881,7.9,52.9
17.065309762954712,16.0312195418814,16.0,-1.0,-3356.0,1081.0,3525.804447214848,-9.712,0.943959550110464,8.0,52.8
17.097394704818726,19.313207915827967,18.0,-7.0,-3338.0,1074.0,3506.525345694795,-11.010151625128183,4.501454875384546,8.6,52.6
17.1296226978302,21.095023109728988,18.0,-11.0,-3320.0,1063.0,3486.0248134515623,-10.926,6.84455619867726,8.9,52.4
17.16149878501892,41.23105625617661,16.0,-38.0,-3304.0,1025.0,3459.3411222370078,-9.627297006686712,24.20949040972939,9.0,52.3
17.19529676437378,48.08326112068523,14.0,-46.0,-3290.0,979.0,3432.5706110726987,-8.418113567392545,28.241545730429813,9.1,52.1
17.22601294517517,46.17358552246078,14.0,-44.0,-3276.0,935.0,3406.8168427433843,-8.498,26.62009844682651,8.7,52.0
17.25771689414978,53.36665625650534,12.0,-52.0,-3264.0,883.0,3381.3288807804543,-7.19883710744796,31.90465157020816,8.5,51.9
17.289761781692505,45.12205669071391,10.0,-44.0,-3254.0,839.0,3360.4221461001,-5.9857431900361595,26.370972760144635,7.9,51.9
17.32174777984619,37.36308338453881,10.0,-36.0,-3244.0,803.0,3341.9073895007923,-6.07,21.51435225963223,7.0,51.7
17.35378074645996,10.04987562112089,10.0,-1.0,-3234.0,802.0,3331.9603839181523,-6.07,-0.8680429009497157,6.1,51.6
17.385780334472656,12.206555615733702,10.0,7.0,-3224.0,809.0,3323.9520152974533,-6.07,-4.586504345234547,5.6,51.5
17.433263301849365,18.788294228055936,8.0,17.0,-3216.0,826.0,3320.381303404776,-4.799137504895611,-10.603312475521946,5.3,51.4
17.46512007713318,21.37755832643195,4.0,21.0,-3212.0,847.0,3321.7996628333863,-2.2584913177215475,-12.916508682278453,5.4,51.3
17.499281644821167,15.524174696260024,4.0,15.0,-3208.0,862.0,3321.792889389704,-2.428,-8.867891443566624,6.0,51.2
17.528871774673462,13.152946437965905,2.0,13.0,-3206.0,875.0,3323.2605976660934,-1.1227533575054387,-7.7997533575054385,6.2,51.1
17.56084132194519,11.0,0.0,11.0,-3206.0,886.0,3326.1737777813114,0.08445537176523231,-6.5925446282347675,6.8,51.1
17.592504739761353,3.0,0.0,3.0,-3206.0,889.0,3326.974150786267,0.0,-1.4799123744409137,7.0,51.1
17.624735355377197,2.23606797749979,-2.0,-1.0,-3208.0,888.0,3328.634554888836,1.297771282316825,0.7745425646336501,7.5,51.0
17.656259059906006,5.385164807134504,-2.0,-5.0,-3210.0,883.0,3329.2324941343463,1.214,3.206299664196037,7.6,51.0
17.68818950653076,7.280109889280518,-2.0,-7.0,-3212.0,876.0,3329.3122412894827,1.214,4.33355879216881,7.6,51.0
17.72032618522644,9.219544457292887,-2.0,-9.0,-3214.0,867.0,3328.886450451562,1.214,5.54701614944618,7.4,51.1
17.76781964302063,9.219544457292887,-2.0,-9.0,-3216.0,858.0,3328.4861423776424,1.214,5.463,7.3,51.1
17.80315613746643,7.0,0.0,-7.0,-3216.0,851.0,3326.688593782111,-0.0764082584406121,4.172591741559388,7.1,51.1
17.835858583450317,5.0,0.0,-5.0,-3216.0,846.0,3325.4130570502066,0.0,2.9524373684057044,6.8,51.1
17.863312244415283,2.23606797749979,2.0,-1.0,-3214.0,845.0,3323.2244883546464,-1.3123475392752,0.41030492144960007,6.7,51.2
17.897032499313354,3.605551275463989,2.0,3.0,-3212.0,848.0,3322.0547858215705,-1.214,-1.9811411382067834,6.5,51.1
17.942516803741455,5.0,4.0,3.0,-3208.0,851.0,3318.955407955943,-2.4873611364172454,-1.821,6.5,51.1
17.973998069763184,8.06225774829855,8.0,1.0,-3200.0,852.0,3311.480635606979,-5.027530585722724,-0.5212347071386376,6.6,51.1
18.005743980407715,8.06225774829855,8.0,-1.0,-3192.0,851.0,3303.4928484862808,-4.856,0.69205032444124,6.7,51.1
18.053617477416992,8.06225774829855,8.0,1.0,-3184.0,852.0,3296.0218445878054,-4.856,-0.6633986374230563,7.0,50.9
18.08554244041443,12.041594578792296,8.0,9.0,-3176.0,861.0,3290.637780127129,-4.856,-5.8012932660209255,7.1,50.9
18.11913228034973,10.63014581273465,8.0,7.0,-3168.0,868.0,3284.7599607886114,-4.856,-4.16861855116903,7.2,50.8
18.164682865142822,10.04987562112089,10.0,1.0,-3158.0,869.0,3275.3816571508123,-6.1292747604067985,-0.42917571877960564,7.6,50.7
18.19609308242798,10.04987562112089,10.0,1.0,-3148.0,870.0,3266.0073484301897,-6.07,-0.607,7.9,50.6
18.22807002067566,15.0,12.0,-9.0,-3136.0,861.0,3252.048123875168,-7.368435851208983,5.885179256044915,7.9,50.6
18.259891986846924,11.180339887498949,10.0,-5.0,-3126.0,856.0,3241.081918125489,-5.985152948580591,2.865305897161181,8.2,50.5
18.291722297668457,12.206555615733702,10.0,-7.0,-3116.0,849.0,3229.5908409580306,-6.07,4.333824807873803,8.3,50.3
18.32401418685913,13.45362404707371,10.0,-9.0,-3106.0,840.0,3217.5823221791857,-6.07,5.54661232704774,8.4,50.3
18.356000661849976,13.45362404707371,10.0,-9.0,-3096.0,831.0,3205.585281972701,-6.07,5.463,8.4,50.1
18.38981604576111,16.401219466856727,10.0,-13.0,-3086.0,818.0,3192.572630340616,-6.07,8.050690631169271,8.5,50.1
18.43563747406006,14.866068747318506,10.0,-11.0,-3076.0,807.0,3180.09826892189,-6.07,6.6180756037026045,8.4,49.9
18.467355251312256,15.264337522473747,8.0,-13.0,-3068.0,794.0,3169.0787304830405,-4.770874236661305,7.976125763338695,8.4,49.8
18.515093564987183,21.470910553583888,10.0,-19.0,-3058.0,775.0,3154.677321058368,-6.126558344695324,11.70267503408597,8.2,49.7
18.546305656433105,16.401219466856727,10.0,-13.0,-3048.0,762.0,3141.806486720657,-6.07,7.631485189400594,8.0,49.6
18.58306360244751,12.041594578792296,8.0,-9.0,-3040.0,753.0,3131.869888740591,-4.782546494220815,5.316092988441631,7.8,49.4
18.62567973136902,6.708203932499369,6.0,-3.0,-3034.0,750.0,3125.3249431059166,-3.5786437058379255,1.6309311175137766,7.6,49.3
18.673104524612427,4.123105625617661,4.0,1.0,-3030.0,751.0,3121.6823989637383,-2.371067753903697,-0.7208644921926058,7.6,49.2
18.705116987228394,3.605551275463989,2.0,3.0,-3028.0,754.0,3120.464708981661,-1.1296578476204662,-1.9053421523795337,7.6,49.1
18.736894369125366,1.0,0.0,-1.0,-3028.0,753.0,3120.223229193706,0.0849660934545782,0.7769321869091563,7.7,49.1
18.772316694259644,1.0,0.0,1.0,-3028.0,754.0,3120.464708981661,0.0,-0.6832231160649382,7.8,49.1
18.803056478500366,2.23606797749979,-2.0,1.0,-3030.0,755.0,3122.6471142285673,1.3018340582632706,-0.607,7.8,49.1
18.831899404525757,4.123105625617661,-4.0,-1.0,-3034.0,754.0,3126.2872548759815,2.5216104748049197,0.70061047480492,7.8,49.1
18.86367678642273,5.0,-4.0,-3.0,-3038.0,751.0,3129.4480343983987,2.428,1.9059660934545781,7.8,49.1
18.901761293411255,5.0,-4.0,-3.0,-3042.0,748.0,3132.6136052823367,2.428,1.821,7.8,49.1
18.935473918914795,4.123105625617661,-4.0,-1.0,-3046.0,747.0,3136.25971501086,2.428,0.5269113103867723,7.6,49.2
18.97544574737549,2.23606797749979,-2.0,-1.0,-3048.0,746.0,3137.964308273757,1.1464524270223198,0.607,7.6,49.2
19.00720477104187,4.123105625617661,-4.0,1.0,-3052.0,747.0,3142.087363521263,2.5130152079094943,-0.6920152079094942,7.4,49.3
19.038963794708252,5.0,-4.0,3.0,-3056.0,750.0,3146.6865112368596,2.428,-1.9060152079094943,7.3,49.3
19.070658445358276,6.4031242374328485,-4.0,5.0,-3060.0,755.0,3151.76537832371,2.428,-3.1201878769642764,7.3,49.3
19.108606576919556,7.810249675906654,-6.0,5.0,-3066.0,760.0,3158.790274772923,3.713149748061772,-3.035,7.3,49.4
19.15061926841736,8.54400374531753,-8.0,3.0,-3074.0,763.0,3167.2772218421296,4.920266294392046,-1.756733705607954,7.3,49.4
19.1663019657135,11.180339887498949,-10.0,5.0,-3084.0,768.0,3178.188163089152,6.242164261607225,-3.2071642616072245,7.3,49.5
19.20399832725525,10.44030650891055,-10.0,3.0,-3094.0,771.0,3188.6167847516576,6.07,-1.7493750502814496,7.3,49.6
19.23028016090393,12.041594578792296,-12.0,1.0,-3106.0,772.0,3200.5030854539104,7.386732558012954,-0.5042674419870458,7.2,49.6
19.269330978393555,14.035668847618199,-14.0,-1.0,-3120.0,771.0,3213.851427804341,8.567140678059234,0.6761406780592341,7.1,49.8
19.309365272521973,14.035668847618199,-14.0,-1.0,-3134.0,770.0,3227.205602374909,8.498,0.607,6.9,49.9
19.341087579727173,20.615528128088304,-20.0,5.0,-3154.0,775.0,3247.8209618142437,12.39534082207842,-3.29034082207842,6.7,50.0
19.361762285232544,20.615528128088304,-20.0,5.0,-3174.0,780.0,3268.4363233815648,12.14,-3.035,6.6,50.1
19.405638933181763,25.632011235952593,-24.0,9.0,-3198.0,789.0,3293.8920747346897,14.691072300469482,-5.586072300469484,6.1,50.4
19.43753719329834,24.596747752497688,-22.0,11.0,-3220.0,800.0,3317.8908963376116,13.269355884924995,-6.761644115075005,5.8,50.7
19.469425678253174,24.596747752497688,-22.0,11.0,-3242.0,811.0,3341.898412579293,13.354,-6.677,5.7,50.8
19.501436948776245,29.410882339705484,-24.0,17.0,-3266.0,828.0,3369.3233742103175,14.652345293263322,-10.572035879789967,5.5,51.1
19.549134492874146,30.610455730027933,-24.0,19.0,-3290.0,847.0,3397.2796470117087,14.568,-11.589606688060462,5.4,51.3
19.584295511245728,32.202484376209235,-26.0,19.0,-3316.0,866.0,3427.2163631728886,15.858789584745992,-11.533,5.3,51.6
