timestamp,target_name,iteration,markers_found,marker_id,marker_x,marker_y,marker_w,marker_h,error_x,error_y,yaw_speed,pitch_speed,locked,fired,elapsed_time
13:50:01.133900,left,0,2,heart,0.40156,0.425,0.05625,0.11667,-0.09844000000000003,-0.07500000000000001,-16.43252844462943,12.519703711369434,0,0,1.177
13:50:01.337520,left,1,2,heart,0.40703,0.43333,0.05469,0.11667,-0.09297,-0.06667000000000001,-15.171888866692449,10.808928182663006,0,0,1.381
13:50:01.544122,left,2,2,heart,0.44531,0.48472,0.05625,0.11389,-0.054690000000000016,-0.015280000000000016,-8.44734618947198,1.764733296869081,0,0,1.587
13:50:01.761959,left,3,2,heart,0.46172,0.50417,0.05781,0.11389,-0.03827999999999998,0.004170000000000007,-6.286530873209257,-0.7122363350614969,0,0,1.805
13:50:01.977907,left,4,2,heart,0.48047,0.50972,0.05781,0.11389,-0.019529999999999992,0.009719999999999951,-3.25318042616514,-1.3521899409904243,0,0,2.021
13:50:02.193332,left,5,2,heart,0.49141,0.50556,0.05781,0.11667,-0.008589999999999987,0.005560000000000009,-1.6525458108282176,-0.5101355862594676,0,0,2.237
13:50:02.362450,left,5,2,heart,0.49141,0.50556,0.05781,0.11667,-0.008589999999999987,0.005560000000000009,0,0,1,1,2.406
13:50:04.039700,center,0,3,heart,0.49531,0.44167,0.07187,0.12778,-0.0046900000000000275,-0.05832999999999999,-1.2492133065303679,10.096635792383083,0,0,1.519
13:50:04.243900,center,1,3,heart,0.49531,0.44722,0.07187,0.12778,-0.0046900000000000275,-0.052779999999999994,-1.260530840015416,8.993915541138309,0,0,1.723
13:50:04.457178,center,2,3,heart,0.49766,0.48333,0.07031,0.12778,-0.0023400000000000087,-0.016670000000000018,-0.8419540807490952,2.65845924508686,0,0,1.936
13:50:04.672630,center,3,3,heart,0.49922,0.51111,0.07031,0.12778,-0.0007800000000000029,0.011109999999999953,-0.6078291933084627,-1.634463791775137,0,0,2.152
13:50:04.889547,center,4,3,heart,0.50078,0.51528,0.07031,0.125,0.0007800000000000029,0.01527999999999996,-0.3580576116412021,-1.87028307141834,0,0,2.369
13:50:05.106534,center,5,3,heart,0.50156,0.50972,0.07187,0.125,0.0015600000000000058,0.009719999999999951,-0.24662772095425117,-0.8076240199656045,0,0,2.586
13:50:05.281756,center,5,3,heart,0.50156,0.50972,0.07187,0.125,0.0015600000000000058,0.009719999999999951,0,0,1,1,2.761
13:50:06.630183,right,0,2,heart,0.60859,0.44028,0.05781,0.11389,0.10858999999999996,-0.059719999999999995,17.641278759970984,10.65561600692293,0,0,1.197
13:50:06.842071,right,1,2,heart,0.60391,0.44583,0.05781,0.11389,0.10390999999999995,-0.054169999999999996,16.58938482790345,9.515099120304642,0,0,1.409
13:50:07.050071,right,2,2,heart,0.57031,0.47778,0.05625,0.11111,0.07030999999999998,-0.022220000000000018,10.699452077006624,3.907312849549999,0,0,1.617
13:50:07.256639,right,3,2,heart,0.53594,0.50833,0.05625,0.11111,0.03593999999999997,0.008329999999999949,5.203134662700609,-0.962998760199108,0,0,1.824
13:50:07.464402,right,4,2,heart,0.51797,0.51806,0.05781,0.11389,0.01797000000000004,0.018059999999999965,2.6587086800448643,-2.126810599745246,0,0,2.031
13:50:07.669356,right,5,2,heart,0.50937,0.51389,0.05625,0.11111,0.00936999999999999,0.013889999999999958,1.4665983272954386,-1.1994383265569855,0,0,2.236
13:50:07.881071,right,6,2,heart,0.50547,0.50833,0.05781,0.11111,0.005469999999999975,0.008329999999999949,0.9402311088225933,-0.2914663776895341,0,0,2.448
13:50:08.061536,right,6,2,heart,0.50547,0.50833,0.05781,0.11111,0.005469999999999975,0.008329999999999949,0,0,1,1,2.628
13:50:09.734174,center,0,3,heart,0.49687,0.44306,0.07187,0.125,-0.0031300000000000217,-0.05693999999999999,-0.3980491015292534,10.504121936054556,0,0,1.516
13:50:09.935644,center,1,3,heart,0.49687,0.45278,0.07187,0.12778,-0.0031300000000000217,-0.047219999999999984,-0.38137744956732206,8.643592740138178,0,0,1.717
13:50:10.141504,center,2,3,heart,0.49766,0.48056,0.07031,0.12778,-0.0023400000000000087,-0.019440000000000013,-0.2409899250258681,3.8612868561934874,0,0,1.923
13:50:10.354873,center,3,3,heart,0.49844,0.5125,0.07187,0.125,-0.0015600000000000058,0.012499999999999956,-0.1180648150197848,-1.3106846919136133,0,0,2.137
13:50:10.562789,center,4,3,heart,0.49844,0.51944,0.07187,0.12778,-0.0015600000000000058,0.019440000000000013,-0.13358646585703052,-1.9714340274392703,0,0,2.345
13:50:10.765819,center,5,3,heart,0.49844,0.51389,0.07187,0.12778,-0.0015600000000000058,0.013889999999999958,-0.13453726492166676,-0.8483698396188687,0,0,2.548
13:50:10.969968,center,6,3,heart,0.49922,0.50972,0.07031,0.125,-0.0007800000000000029,0.009719999999999951,0.0049898369546449856,-0.2151248022060811,0,0,2.752
13:50:11.142446,center,6,3,heart,0.49922,0.50972,0.07031,0.125,-0.0007800000000000029,0.009719999999999951,0,0,1,1,2.924
13:50:12.431809,left,0,2,heart,0.40156,0.42778,0.05625,0.11667,-0.09844000000000003,-0.07222,-16.334640119256935,13.354844710185953,0,0,1.136
13:50:12.634250,left,1,2,heart,0.40078,0.42778,0.05781,0.11667,-0.09921999999999997,-0.07222,-16.267925113451977,13.1745586253953,0,0,1.339
13:50:12.834274,left,2,2,heart,0.42969,0.46667,0.05625,0.11667,-0.07030999999999998,-0.033330000000000026,-11.091049365549738,6.19445190944182,0,0,1.539
13:50:13.038613,left,3,2,heart,0.46562,0.51944,0.05625,0.11667,-0.03438000000000002,0.019440000000000013,-5.238116604568871,-2.515944813900067,0,0,1.743
13:50:13.238997,left,4,2,heart,0.48203,0.53472,0.05781,0.11389,-0.017969999999999986,0.03471999999999997,-2.9990865521129337,-4.253645251310045,0,0,1.943
13:50:13.439625,left,5,2,heart,0.49141,0.525,0.05781,0.11667,-0.008589999999999987,0.025000000000000022,-1.6440162285449056,-2.2146859007173942,0,0,2.144
13:50:13.645800,left,6,2,heart,0.49609,0.51111,0.05781,0.11667,-0.003910000000000025,0.011109999999999953,-0.993850458635626,0.07653107417712457,0,0,2.35
13:50:13.860039,left,7,2,heart,0.49922,0.50556,0.05781,0.11667,-0.0007800000000000029,0.005560000000000009,-0.5259089925815175,0.7951003293954833,0,0,2.564
13:50:14.038418,left,7,2,heart,0.49922,0.50556,0.05781,0.11667,-0.0007800000000000029,0.005560000000000009,0,0,1,1,2.743
