timestamp,target_name,iteration,markers_found,marker_id,marker_x,marker_y,marker_w,marker_h,error_x,error_y,yaw_speed,pitch_speed,locked,fired,elapsed_time
14:07:42.575078,left,0,2,heart,0.40859,0.4,0.05781,0.11667,-0.09140999999999999,-0.09999999999999998,-13.811965254306791,15.109906196594235,0,0,1.099
14:07:42.789250,left,1,2,heart,0.40781,0.40139,0.05625,0.11389,-0.09219,-0.09860999999999998,-13.948709760518073,14.922525686316487,0,0,1.313
14:07:42.995891,left,2,2,heart,0.43437,0.45139,0.05625,0.11389,-0.06563000000000002,-0.04860999999999999,-9.978271637938025,7.432570526502131,0,0,1.52
14:07:43.214326,left,3,2,heart,0.47187,0.52917,0.05625,0.11389,-0.02812999999999999,0.02917000000000003,-4.359395425052641,-4.240779664402012,0,0,1.738
14:07:43.418696,left,4,2,heart,0.48516,0.54583,0.05781,0.11389,-0.01484000000000002,0.04583000000000004,-2.3689241825580627,-6.749133300282961,0,0,1.943
14:07:43.633856,left,5,2,heart,0.49062,0.5375,0.05625,0.11389,-0.00938,0.03749999999999998,-1.551951902565956,-5.507739856817719,0,0,2.158
14:07:43.836337,left,6,2,heart,0.49687,0.5125,0.05625,0.11389,-0.0031300000000000217,0.012499999999999956,-0.6150856681942972,-1.7602708697104388,0,0,2.36
14:07:44.040879,left,7,2,heart,0.50078,0.49028,0.05781,0.11389,0.0007800000000000029,-0.009720000000000006,-0.028426125867366314,1.574717273132802,0,0,2.565
14:07:44.214241,left,7,2,heart,0.50078,0.49028,0.05781,0.11389,0.0007800000000000029,-0.009720000000000006,0,0,1,1,2.738
14:07:45.986464,center,0,3,heart,0.49922,0.40278,0.07031,0.12222,-0.0007800000000000029,-0.09721999999999997,-0.2639436825490002,14.888867094399926,0,0,1.616
14:07:46.194505,center,1,3,heart,0.49922,0.40278,0.07031,0.12222,-0.0007800000000000029,-0.09721999999999997,-0.26410595430612605,14.909092812640663,0,0,1.824
14:07:46.408060,center,2,3,heart,0.5,0.45833,0.06875,0.12222,0.0,-0.041669999999999985,-0.1471059543061256,6.5854916436219195,0,0,2.038
14:07:46.622508,center,3,3,heart,0.5,0.50556,0.06875,0.12222,0.0,0.005560000000000009,-0.1471059543061256,-0.5002006884455696,0,0,2.252
14:07:46.831150,center,3,3,heart,0.5,0.50556,0.06875,0.12222,0.0,0.005560000000000009,0,0,1,1,2.461
