timestamp,target_name,iteration,markers_found,marker_id,marker_x,marker_y,marker_w,marker_h,error_x,error_y,yaw_speed,pitch_speed,locked,fired,elapsed_time
14:05:49.483233,left,0,2,heart,0.40859,0.39444,0.05781,0.11667,-0.09140999999999999,-0.10555999999999999,-9.140999999999998,10.556,0,0,1.096
14:05:49.688524,left,1,2,heart,0.41406,0.40556,0.05625,0.11667,-0.08594000000000002,-0.09444000000000002,-8.594000000000001,9.444000000000003,0,0,1.301
14:05:49.890547,left,2,2,heart,0.42812,0.43472,0.05625,0.11389,-0.07188,-0.06528,-7.188,6.5280000000000005,0,0,1.503
14:05:50.109288,left,3,2,heart,0.44531,0.47083,0.05625,0.11389,-0.054690000000000016,-0.029169999999999974,-5.469000000000001,2.916999999999997,0,0,1.722
14:05:50.324225,left,4,2,heart,0.45703,0.49028,0.05781,0.11389,-0.04297000000000001,-0.009720000000000006,-4.297000000000001,0.9720000000000006,0,0,1.937
14:05:50.525597,left,5,2,heart,0.46719,0.50139,0.05625,0.11389,-0.032810000000000006,0.0013900000000000023,-3.2810000000000006,-0.13900000000000023,0,0,2.138
14:05:50.727046,left,6,2,heart,0.475,0.50417,0.05625,0.11389,-0.025000000000000022,0.004170000000000007,-2.500000000000002,-0.4170000000000007,0,0,2.34
14:05:50.940375,left,7,2,heart,0.47969,0.50417,0.05625,0.11389,-0.020309999999999995,0.004170000000000007,-2.0309999999999997,-0.4170000000000007,0,0,2.553
14:05:51.144808,left,8,2,heart,0.48516,0.50417,0.05781,0.11389,-0.01484000000000002,0.004170000000000007,-1.484000000000002,-0.4170000000000007,0,0,2.757
14:05:51.355032,left,9,2,heart,0.48906,0.50417,0.05625,0.11389,-0.010940000000000005,0.004170000000000007,-1.0940000000000005,-0.4170000000000007,0,0,2.968
14:05:51.568514,left,10,2,heart,0.49141,0.50139,0.05781,0.11389,-0.008589999999999987,0.0013900000000000023,-0.8589999999999987,-0.13900000000000023,0,0,3.181
14:05:51.741891,left,10,2,heart,0.49141,0.50139,0.05781,0.11389,-0.008589999999999987,0.0013900000000000023,0,0,1,1,3.354
14:05:53.386813,center,0,3,heart,0.49922,0.39722,0.07031,0.12222,-0.0007800000000000029,-0.10277999999999998,-0.07800000000000029,10.277999999999999,0,0,1.488
14:05:53.588975,center,1,3,heart,0.49922,0.40694,0.07031,0.125,-0.0007800000000000029,-0.09305999999999998,-0.07800000000000029,9.305999999999997,0,0,1.69
14:05:53.792413,center,2,3,heart,0.49922,0.43889,0.07031,0.12222,-0.0007800000000000029,-0.06111,-0.07800000000000029,6.111,0,0,1.893
14:05:53.995420,center,3,3,heart,0.49922,0.46389,0.07031,0.12222,-0.0007800000000000029,-0.036109999999999975,-0.07800000000000029,3.6109999999999975,0,0,2.096
14:05:54.198940,center,4,3,heart,0.49922,0.4875,0.07031,0.125,-0.0007800000000000029,-0.012500000000000011,-0.07800000000000029,1.250000000000001,0,0,2.3
14:05:54.415200,center,5,3,heart,0.49922,0.49583,0.07031,0.125,-0.0007800000000000029,-0.004170000000000007,-0.07800000000000029,0.4170000000000007,0,0,2.516
14:05:54.570982,center,5,3,heart,0.49922,0.49583,0.07031,0.125,-0.0007800000000000029,-0.004170000000000007,0,0,1,1,2.672
14:05:55.863062,right,0,3,heart,0.60625,0.38611,0.05625,0.11111,0.10624999999999996,-0.11388999999999999,10.624999999999996,11.389,0,0,1.131
14:05:56.075400,right,1,2,heart,0.59844,0.39722,0.05625,0.11111,0.09843999999999997,-0.10277999999999998,9.843999999999998,10.277999999999999,0,0,1.343
14:05:56.280590,right,2,2,heart,0.58047,0.42778,0.05469,0.11111,0.08047000000000004,-0.07222,8.047000000000004,7.222,0,0,1.548
14:05:56.486830,right,3,2,heart,0.5625,0.45972,0.05625,0.10833,0.0625,-0.04027999999999998,6.25,4.027999999999999,0,0,1.755
14:05:56.689774,right,4,2,heart,0.54531,0.48333,0.05313,0.11111,0.04530999999999996,-0.016670000000000018,4.530999999999996,1.6670000000000018,0,0,1.957
14:05:56.906252,right,5,2,heart,0.53516,0.49306,0.05469,0.10833,0.03515999999999997,-0.006940000000000002,3.515999999999997,0.6940000000000002,0,0,2.174
14:05:57.111262,right,6,2,heart,0.52578,0.5,0.05469,0.11111,0.025780000000000025,0.0,2.5780000000000025,0.0,0,0,2.379
14:05:57.326633,right,7,2,heart,0.52031,0.50139,0.05625,0.10833,0.02031000000000005,0.0013900000000000023,2.031000000000005,-0.13900000000000023,0,0,2.594
14:05:57.542354,right,8,2,heart,0.51562,0.50139,0.05625,0.10833,0.015619999999999967,0.0013900000000000023,1.5619999999999967,-0.13900000000000023,0,0,2.81
14:05:57.746276,right,9,2,heart,0.51172,0.49861,0.05469,0.10833,0.011719999999999953,-0.0013900000000000023,1.1719999999999953,0.13900000000000023,0,0,3.014
14:05:57.961869,right,10,2,heart,0.50937,0.5,0.05625,0.11111,0.00936999999999999,0.0,0.936999999999999,0.0,0,0,3.23
14:05:58.142656,right,10,2,heart,0.50937,0.5,0.05625,0.11111,0.00936999999999999,0.0,0,0,1,1,3.41
14:05:59.765768,center,0,3,heart,0.50234,0.39861,0.07031,0.125,0.0023400000000000087,-0.10138999999999998,0.23400000000000087,10.138999999999998,0,0,1.46
14:05:59.974029,center,1,3,heart,0.50156,0.40694,0.06875,0.125,0.0015600000000000058,-0.09305999999999998,0.15600000000000058,9.305999999999997,0,0,1.668
14:06:00.188050,center,2,3,heart,0.50078,0.43611,0.07031,0.12222,0.0007800000000000029,-0.06389,0.07800000000000029,6.389,0,0,1.882
14:06:00.396040,center,3,3,heart,0.5,0.47222,0.06875,0.12222,0.0,-0.027780000000000027,-0.0,2.7780000000000027,0,0,2.09
14:06:00.604285,center,4,3,heart,0.5,0.48889,0.06875,0.12222,0.0,-0.011110000000000009,-0.0,1.1110000000000009,0,0,2.299
14:06:00.806216,center,5,3,heart,0.5,0.49722,0.06875,0.12222,0.0,-0.0027800000000000047,-0.0,0.27800000000000047,0,0,2.501
14:06:00.982037,center,5,3,heart,0.5,0.49722,0.06875,0.12222,0.0,-0.0027800000000000047,0,0,1,1,2.676
14:06:02.266807,left,0,2,heart,0.40781,0.39583,0.05625,0.11389,-0.09219,-0.10416999999999998,-9.219,10.416999999999998,0,0,1.121
14:06:02.469279,left,1,2,heart,0.4125,0.40556,0.05625,0.11667,-0.08750000000000002,-0.09444000000000002,-8.750000000000002,9.444000000000003,0,0,1.324
14:06:02.681319,left,2,2,heart,0.42734,0.43472,0.05781,0.11389,-0.07266,-0.06528,-7.266,6.5280000000000005,0,0,1.536
14:06:02.890913,left,3,2,heart,0.44531,0.47083,0.05625,0.11389,-0.054690000000000016,-0.029169999999999974,-5.469000000000001,2.916999999999997,0,0,1.745
