timestamp_iso,tof
2025-07-23T10:09:55.337674,348
2025-07-23T10:09:55.477776,348
2025-07-23T10:09:55.678555,348
2025-07-23T10:09:55.697126,349
2025-07-23T10:09:55.887614,349
2025-07-23T10:09:55.887614,342
2025-07-23T10:09:56.095225,343
2025-07-23T10:09:56.095225,337
2025-07-23T10:09:56.276144,344
2025-07-23T10:09:56.492839,345
2025-07-23T10:09:56.492839,349
2025-07-23T10:09:56.516405,346
2025-07-23T10:09:56.695078,348
2025-07-23T10:09:56.711295,348
2025-07-23T10:09:56.912629,350
2025-07-23T10:09:56.912629,349
2025-07-23T10:09:57.056671,344
2025-07-23T10:09:57.116864,337
2025-07-23T10:09:57.152777,336
2025-07-23T10:09:57.295530,347
2025-07-23T10:09:57.320084,346
2025-07-23T10:09:57.530452,347
2025-07-23T10:09:57.535267,345
2025-07-23T10:09:57.727447,321
2025-07-23T10:09:57.727447,310
2025-07-23T10:09:57.927638,298
2025-07-23T10:09:58.142212,290
2025-07-23T10:09:58.158386,272
2025-07-23T10:09:58.294843,274
2025-07-23T10:09:58.312834,271
2025-07-23T10:09:58.347783,270
2025-07-23T10:09:58.552824,272
2025-07-23T10:09:58.557323,283
2025-07-23T10:09:58.756042,289
2025-07-23T10:09:58.759575,286
2025-07-23T10:09:58.962097,282
2025-07-23T10:09:58.962097,277
2025-07-23T10:09:59.062105,259
2025-07-23T10:09:59.062105,275
2025-07-23T10:09:59.096643,404
2025-07-23T10:09:59.176840,423
2025-07-23T10:09:59.311754,415
2025-07-23T10:09:59.311754,456
2025-07-23T10:09:59.375656,463
2025-07-23T10:09:59.576261,471
2025-07-23T10:09:59.777330,487
2025-07-23T10:09:59.977824,487
2025-07-23T10:09:59.977824,493
2025-07-23T10:10:00.194489,481
2025-07-23T10:10:00.313462,489
2025-07-23T10:10:00.398753,483
2025-07-23T10:10:00.561997,482
2025-07-23T10:10:00.579798,477
2025-07-23T10:10:00.795843,482
2025-07-23T10:10:00.809623,480
2025-07-23T10:10:01.008921,488
2025-07-23T10:10:01.008921,487
2025-07-23T10:10:01.208801,482
2025-07-23T10:10:01.327057,491
2025-07-23T10:10:01.327057,489
2025-07-23T10:10:01.427190,483
2025-07-23T10:10:01.611186,481
2025-07-23T10:10:01.626769,489
2025-07-23T10:10:01.822939,492
2025-07-23T10:10:01.822939,484
2025-07-23T10:10:02.027120,483
2025-07-23T10:10:02.027120,486
2025-07-23T10:10:02.027120,486
2025-07-23T10:10:02.227646,477
2025-07-23T10:10:02.327307,486
2025-07-23T10:10:02.444690,477
2025-07-23T10:10:02.444690,491
2025-07-23T10:10:02.644703,490
2025-07-23T10:10:02.655348,489
2025-07-23T10:10:02.844474,493
2025-07-23T10:10:02.856532,485
2025-07-23T10:10:03.059228,486
2025-07-23T10:10:03.264885,490
2025-07-23T10:10:03.280665,487
2025-07-23T10:10:03.466598,484
2025-07-23T10:10:03.477870,490
2025-07-23T10:10:03.674592,481
2025-07-23T10:10:03.678675,486
2025-07-23T10:10:03.878719,485
2025-07-23T10:10:04.075975,484
2025-07-23T10:10:04.098566,488
2025-07-23T10:10:04.277213,487
2025-07-23T10:10:04.277213,493
2025-07-23T10:10:04.277213,488
2025-07-23T10:10:04.344981,498
2025-07-23T10:10:04.476718,488
2025-07-23T10:10:04.492582,507
2025-07-23T10:10:04.693823,511
2025-07-23T10:10:04.761540,538
2025-07-23T10:10:04.893542,543
2025-07-23T10:10:05.026268,549
2025-07-23T10:10:05.026268,542
2025-07-23T10:10:05.110067,549
2025-07-23T10:10:05.292112,539
2025-07-23T10:10:05.360647,535
2025-07-23T10:10:05.377750,546
2025-07-23T10:10:05.514819,547
2025-07-23T10:10:05.516179,546
2025-07-23T10:10:05.556425,555
2025-07-23T10:10:05.720595,555
2025-07-23T10:10:05.924401,544
2025-07-23T10:10:05.938345,539
2025-07-23T10:10:06.129568,539
2025-07-23T10:10:06.330239,539
2025-07-23T10:10:06.380062,542
2025-07-23T10:10:06.527849,554
2025-07-23T10:10:06.742470,536
2025-07-23T10:10:06.941423,546
2025-07-23T10:10:07.140269,553
2025-07-23T10:10:07.355320,565
2025-07-23T10:10:07.377459,544
2025-07-23T10:10:07.559089,554
2025-07-23T10:10:07.578897,546
2025-07-23T10:10:07.756452,542
2025-07-23T10:10:07.772550,559
2025-07-23T10:10:07.959217,549
2025-07-23T10:10:08.177476,549
2025-07-23T10:10:08.179543,549
2025-07-23T10:10:08.380591,553
2025-07-23T10:10:08.380591,548
2025-07-23T10:10:08.386203,537
2025-07-23T10:10:08.581046,540
2025-07-23T10:10:08.581046,554
2025-07-23T10:10:08.597854,539
2025-07-23T10:10:08.789805,553
2025-07-23T10:10:08.796352,544
2025-07-23T10:10:08.993086,536
2025-07-23T10:10:09.191850,542
2025-07-23T10:10:09.215010,545
2025-07-23T10:10:09.393571,549
2025-07-23T10:10:09.611195,542
2025-07-23T10:10:09.805087,549
2025-07-23T10:10:10.024156,547
2025-07-23T10:10:10.223515,570
2025-07-23T10:10:10.407983,540
2025-07-23T10:10:10.624424,512
2025-07-23T10:10:10.637627,499
2025-07-23T10:10:10.836090,493
2025-07-23T10:10:10.843322,496
2025-07-23T10:10:10.857984,518
2025-07-23T10:10:11.041767,498
2025-07-23T10:10:11.250257,491
2025-07-23T10:10:11.421894,512
2025-07-23T10:10:11.421894,495
2025-07-23T10:10:11.659231,495
2025-07-23T10:10:11.865549,509
2025-07-23T10:10:11.877037,508
2025-07-23T10:10:12.072328,493
2025-07-23T10:10:12.278375,500
2025-07-23T10:10:12.426637,499
2025-07-23T10:10:12.426637,492
2025-07-23T10:10:12.426637,510
2025-07-23T10:10:12.494212,512
2025-07-23T10:10:12.685798,518
2025-07-23T10:10:12.699515,489
2025-07-23T10:10:12.877031,507
2025-07-23T10:10:12.893066,503
2025-07-23T10:10:13.092553,503
2025-07-23T10:10:13.092553,501
2025-07-23T10:10:13.287189,490
2025-07-23T10:10:13.441247,515
2025-07-23T10:10:13.457534,499
2025-07-23T10:10:13.708801,527
2025-07-23T10:10:13.708801,485
2025-07-23T10:10:13.910918,512
2025-07-23T10:10:13.910918,503
2025-07-23T10:10:14.117101,494
2025-07-23T10:10:14.318604,501
2025-07-23T10:10:14.318604,510
2025-07-23T10:10:14.318604,497
2025-07-23T10:10:14.325663,497
2025-07-23T10:10:14.457498,499
2025-07-23T10:10:14.526745,523
2025-07-23T10:10:14.526745,503
2025-07-23T10:10:14.723681,506
2025-07-23T10:10:14.737858,500
2025-07-23T10:10:14.926576,501
2025-07-23T10:10:15.144417,503
2025-07-23T10:10:15.345051,499
2025-07-23T10:10:15.358851,509
2025-07-23T10:10:15.461055,491
2025-07-23T10:10:15.558850,494
2025-07-23T10:10:15.757441,509
2025-07-23T10:10:15.956117,523
2025-07-23T10:10:16.154563,538
2025-07-23T10:10:16.154563,536
2025-07-23T10:10:16.154563,527
2025-07-23T10:10:16.170437,524
2025-07-23T10:10:16.371134,521
2025-07-23T10:10:16.371134,529
2025-07-23T10:10:16.477686,535
2025-07-23T10:10:16.574879,545
2025-07-23T10:10:16.770520,517
2025-07-23T10:10:16.973996,532
2025-07-23T10:10:16.973996,517
2025-07-23T10:10:16.996147,532
2025-07-23T10:10:17.190279,535
2025-07-23T10:10:17.197902,536
2025-07-23T10:10:17.391729,539
2025-07-23T10:10:17.391729,512
2025-07-23T10:10:17.475144,521
2025-07-23T10:10:17.804238,537
2025-07-23T10:10:17.804238,522
2025-07-23T10:10:17.804238,515
2025-07-23T10:10:17.816045,525
2025-07-23T10:10:18.009651,528
2025-07-23T10:10:18.016605,523
2025-07-23T10:10:18.207051,519
2025-07-23T10:10:18.216799,524
2025-07-23T10:10:18.417387,505
2025-07-23T10:10:18.468694,524
2025-07-23T10:10:18.477233,520
2025-07-23T10:10:18.624891,514
2025-07-23T10:10:18.821936,528
2025-07-23T10:10:18.821936,502
2025-07-23T10:10:18.836444,533
2025-07-23T10:10:19.024185,530
2025-07-23T10:10:19.222600,518
2025-07-23T10:10:19.443296,520
2025-07-23T10:10:19.458598,532
2025-07-23T10:10:19.481857,532
