timestamp_iso,tof
2025-07-23T09:59:50.488555,0
2025-07-23T09:59:50.504438,345
2025-07-23T09:59:50.691267,345
2025-07-23T09:59:50.720106,330
2025-07-23T09:59:50.910735,329
2025-07-23T09:59:50.910735,317
2025-07-23T09:59:50.921274,309
2025-07-23T09:59:51.104082,310
2025-07-23T09:59:51.120277,325
2025-07-23T09:59:51.239567,312
2025-07-23T09:59:51.309864,295
2025-07-23T09:59:51.524223,291
2025-07-23T09:59:51.729216,299
2025-07-23T09:59:51.928790,299
2025-07-23T09:59:51.928790,306
2025-07-23T09:59:52.141961,372
2025-07-23T09:59:52.248399,341
2025-07-23T09:59:52.262692,359
2025-07-23T09:59:52.362509,359
2025-07-23T09:59:52.550437,337
2025-07-23T09:59:52.561928,285
2025-07-23T09:59:52.751948,358
2025-07-23T09:59:52.758945,374
2025-07-23T09:59:52.957969,361
2025-07-23T09:59:53.165737,385
2025-07-23T09:59:53.182148,399
2025-07-23T09:59:53.361586,398
2025-07-23T09:59:53.382281,399
2025-07-23T09:59:53.575515,398
2025-07-23T09:59:53.575878,416
2025-07-23T09:59:53.774465,397
2025-07-23T09:59:53.774465,409
2025-07-23T09:59:53.975889,419
2025-07-23T09:59:54.174750,421
2025-07-23T09:59:54.174750,420
2025-07-23T09:59:54.190710,423
2025-07-23T09:59:54.392632,421
2025-07-23T09:59:54.400126,419
2025-07-23T09:59:54.591484,423
2025-07-23T09:59:54.591484,421
2025-07-23T09:59:54.792267,422
2025-07-23T09:59:54.994712,419
2025-07-23T09:59:55.008331,428
2025-07-23T09:59:55.010672,428
2025-07-23T09:59:55.209768,431
2025-07-23T09:59:55.209768,429
2025-07-23T09:59:55.278338,435
2025-07-23T09:59:55.413597,435
2025-07-23T09:59:55.413597,428
2025-07-23T09:59:55.623200,434
2025-07-23T09:59:55.827167,441
2025-07-23T09:59:55.829317,440
2025-07-23T09:59:55.841774,439
2025-07-23T09:59:56.024896,437
2025-07-23T09:59:56.024896,436
2025-07-23T09:59:56.229053,433
2025-07-23T09:59:56.241749,434
2025-07-23T09:59:56.281360,433
2025-07-23T09:59:56.441083,436
2025-07-23T09:59:56.640310,435
2025-07-23T09:59:56.640310,441
2025-07-23T09:59:56.661422,442
2025-07-23T09:59:56.841455,440
2025-07-23T09:59:56.860925,441
2025-07-23T09:59:57.055504,438
2025-07-23T09:59:57.059919,439
2025-07-23T09:59:57.260084,443
2025-07-23T09:59:57.260084,438
2025-07-23T09:59:57.460814,450
2025-07-23T09:59:57.670873,450
2025-07-23T09:59:57.683950,451
2025-07-23T09:59:57.877416,453
2025-07-23T09:59:57.881454,456
2025-07-23T09:59:58.071981,442
2025-07-23T09:59:58.273757,447
2025-07-23T09:59:58.312671,448
2025-07-23T09:59:58.319948,449
2025-07-23T09:59:58.492372,454
2025-07-23T09:59:58.688397,449
2025-07-23T09:59:58.703938,447
2025-07-23T09:59:58.893344,447
2025-07-23T09:59:58.893344,450
2025-07-23T09:59:59.094559,448
2025-07-23T09:59:59.307416,448
2025-07-23T09:59:59.308697,451
2025-07-23T09:59:59.324000,461
2025-07-23T09:59:59.508573,453
2025-07-23T09:59:59.524128,460
2025-07-23T09:59:59.706587,457
2025-07-23T09:59:59.722339,459
2025-07-23T09:59:59.924017,461
2025-07-23T09:59:59.925028,452
2025-07-23T10:00:00.125014,461
2025-07-23T10:00:00.143317,459
2025-07-23T10:00:00.330357,462
2025-07-23T10:00:00.342856,462
2025-07-23T10:00:00.521346,453
2025-07-23T10:00:00.541985,462
2025-07-23T10:00:00.741947,445
2025-07-23T10:00:00.812078,448
2025-07-23T10:00:00.844389,448
2025-07-23T10:00:01.076029,451
2025-07-23T10:00:01.161335,460
2025-07-23T10:00:01.341409,456
2025-07-23T10:00:01.557598,458
2025-07-23T10:00:01.600998,454
2025-07-23T10:00:01.754563,471
2025-07-23T10:00:01.955810,461
2025-07-23T10:00:01.976169,467
2025-07-23T10:00:02.174704,465
2025-07-23T10:00:02.356492,456
2025-07-23T10:00:02.356492,477
2025-07-23T10:00:02.577054,461
2025-07-23T10:00:02.577054,471
2025-07-23T10:00:02.789633,460
2025-07-23T10:00:02.991107,473
2025-07-23T10:00:02.991107,471
2025-07-23T10:00:03.191831,469
2025-07-23T10:00:03.191831,460
2025-07-23T10:00:03.357610,463
2025-07-23T10:00:03.398201,468
2025-07-23T10:00:03.608211,471
2025-07-23T10:00:03.809516,478
2025-07-23T10:00:03.826970,464
2025-07-23T10:00:04.006427,477
2025-07-23T10:00:04.006427,469
2025-07-23T10:00:04.225261,472
2025-07-23T10:00:04.366718,464
2025-07-23T10:00:04.442030,474
2025-07-23T10:00:04.632725,471
2025-07-23T10:00:04.645467,478
2025-07-23T10:00:04.838274,493
2025-07-23T10:00:04.844750,490
2025-07-23T10:00:05.042521,479
2025-07-23T10:00:05.044208,472
2025-07-23T10:00:05.248175,477
2025-07-23T10:00:05.249174,488
2025-07-23T10:00:05.264382,482
2025-07-23T10:00:05.383127,488
2025-07-23T10:00:05.466207,485
2025-07-23T10:00:05.657776,478
2025-07-23T10:00:05.664631,478
2025-07-23T10:00:05.856996,488
2025-07-23T10:00:05.856996,484
2025-07-23T10:00:06.064721,495
2025-07-23T10:00:06.244127,488
2025-07-23T10:00:06.271456,492
2025-07-23T10:00:06.389202,486
2025-07-23T10:00:06.404853,489
2025-07-23T10:00:06.485219,494
2025-07-23T10:00:06.683296,475
2025-07-23T10:00:06.685815,497
2025-07-23T10:00:06.886466,497
2025-07-23T10:00:07.094034,486
2025-07-23T10:00:07.107539,506
2025-07-23T10:00:07.289486,496
2025-07-23T10:00:07.389927,484
2025-07-23T10:00:07.406021,485
2025-07-23T10:00:07.489091,492
2025-07-23T10:00:07.507376,501
2025-07-23T10:00:07.701629,492
2025-07-23T10:00:07.904241,497
2025-07-23T10:00:07.904241,477
2025-07-23T10:00:07.904241,487
2025-07-23T10:00:07.924460,494
2025-07-23T10:00:08.101307,497
2025-07-23T10:00:08.117148,495
2025-07-23T10:00:08.305250,496
2025-07-23T10:00:08.323030,482
2025-07-23T10:00:08.405777,472
2025-07-23T10:00:08.522521,505
2025-07-23T10:00:08.722668,487
2025-07-23T10:00:08.922304,477
2025-07-23T10:00:08.922304,490
2025-07-23T10:00:08.938343,510
2025-07-23T10:00:09.124316,500
2025-07-23T10:00:09.140286,512
2025-07-23T10:00:09.140286,495
2025-07-23T10:00:09.339749,498
2025-07-23T10:00:09.339749,488
2025-07-23T10:00:09.406550,502
2025-07-23T10:00:09.753418,482
2025-07-23T10:00:09.753418,499
2025-07-23T10:00:09.958605,483
2025-07-23T10:00:09.958605,503
2025-07-23T10:00:10.157947,511
2025-07-23T10:00:10.358076,494
2025-07-23T10:00:10.401117,495
2025-07-23T10:00:10.409085,497
2025-07-23T10:00:10.570647,496
2025-07-23T10:00:10.570647,467
2025-07-23T10:00:10.772829,477
2025-07-23T10:00:10.772829,487
2025-07-23T10:00:10.973931,500
2025-07-23T10:00:10.973931,474
2025-07-23T10:00:11.187214,483
2025-07-23T10:00:11.389905,507
2025-07-23T10:00:11.406097,477
2025-07-23T10:00:11.596676,494
2025-07-23T10:00:11.789843,503
2025-07-23T10:00:12.005528,462
2025-07-23T10:00:12.006264,494
2025-07-23T10:00:12.204631,487
2025-07-23T10:00:12.224164,477
2025-07-23T10:00:12.405468,485
2025-07-23T10:00:12.623081,493
2025-07-23T10:00:12.825457,454
2025-07-23T10:00:13.023699,494
2025-07-23T10:00:13.237098,488
2025-07-23T10:00:13.239112,455
2025-07-23T10:00:13.422559,496
2025-07-23T10:00:13.638345,466
2025-07-23T10:00:13.638345,475
2025-07-23T10:00:13.837725,479
2025-07-23T10:00:14.049811,489
2025-07-23T10:00:14.049811,499
2025-07-23T10:00:14.064041,472
2025-07-23T10:00:14.253657,510
2025-07-23T10:00:14.253657,480
2025-07-23T10:00:14.436053,455
2025-07-23T10:00:14.654672,444
2025-07-23T10:00:14.654672,460
2025-07-23T10:00:14.871709,490
2025-07-23T10:00:14.871709,514
2025-07-23T10:00:15.069148,500
2025-07-23T10:00:15.084961,497
2025-07-23T10:00:15.268880,464
2025-07-23T10:00:15.284575,483
2025-07-23T10:00:15.450597,496
2025-07-23T10:00:15.694118,488
2025-07-23T10:00:15.707219,487
2025-07-23T10:00:15.890069,504
2025-07-23T10:00:15.903903,489
2025-07-23T10:00:16.102877,515
2025-07-23T10:00:16.306293,503
2025-07-23T10:00:16.454671,467
2025-07-23T10:00:16.454671,460
2025-07-23T10:00:16.522429,508
2025-07-23T10:00:16.701866,495
2025-07-23T10:00:16.716669,519
2025-07-23T10:00:16.917388,508
2025-07-23T10:00:17.124979,484
2025-07-23T10:00:17.321753,498
2025-07-23T10:00:17.344196,512
2025-07-23T10:00:17.470069,456
2025-07-23T10:00:17.470069,525
2025-07-23T10:00:17.544955,522
2025-07-23T10:00:17.740415,460
2025-07-23T10:00:17.744452,524
2025-07-23T10:00:17.945334,536
2025-07-23T10:00:18.148463,512
2025-07-23T10:00:18.353354,549
2025-07-23T10:00:18.366673,499
2025-07-23T10:00:18.476571,514
2025-07-23T10:00:18.487820,508
2025-07-23T10:00:18.557224,548
2025-07-23T10:00:18.753387,548
2025-07-23T10:00:18.753387,497
2025-07-23T10:00:18.753387,493
2025-07-23T10:00:18.969050,473
2025-07-23T10:00:19.174004,532
2025-07-23T10:00:19.187040,504
2025-07-23T10:00:19.370760,454
2025-07-23T10:00:19.387447,518
2025-07-23T10:00:19.487983,519
2025-07-23T10:00:19.587600,516
2025-07-23T10:00:19.787684,513
2025-07-23T10:00:19.987639,480
2025-07-23T10:00:19.987639,529
2025-07-23T10:00:20.006937,488
2025-07-23T10:00:20.198653,508
