timestamp_iso,tof
2025-07-23T10:08:50.352600,395
2025-07-23T10:08:50.551100,396
2025-07-23T10:08:50.551100,396
2025-07-23T10:08:50.551100,397
2025-07-23T10:08:50.569661,400
2025-07-23T10:08:50.763428,400
2025-07-23T10:08:50.763428,399
2025-07-23T10:08:50.969497,400
2025-07-23T10:08:51.153499,401
2025-07-23T10:08:51.170205,401
2025-07-23T10:08:51.377161,400
2025-07-23T10:08:51.389651,399
2025-07-23T10:08:51.575864,399
2025-07-23T10:08:51.590077,400
2025-07-23T10:08:51.789948,398
2025-07-23T10:08:51.989027,396
2025-07-23T10:08:52.155148,395
2025-07-23T10:08:52.155148,393
2025-07-23T10:08:52.155148,392
2025-07-23T10:08:52.399536,395
2025-07-23T10:08:52.399536,396
2025-07-23T10:08:52.602712,397
2025-07-23T10:08:52.602712,400
2025-07-23T10:08:52.812609,398
2025-07-23T10:08:52.828561,396
2025-07-23T10:08:52.889815,396
2025-07-23T10:08:53.021936,393
2025-07-23T10:08:53.177146,395
2025-07-23T10:08:53.191333,394
2025-07-23T10:08:53.422023,394
2025-07-23T10:08:53.422023,394
2025-07-23T10:08:53.619394,394
2025-07-23T10:08:53.631355,395
2025-07-23T10:08:53.835535,394
2025-07-23T10:08:53.835535,394
2025-07-23T10:08:53.835535,395
2025-07-23T10:08:54.034389,396
2025-07-23T10:08:54.050056,394
2025-07-23T10:08:54.185884,393
2025-07-23T10:08:54.240045,392
2025-07-23T10:08:54.240045,392
2025-07-23T10:08:54.436920,396
2025-07-23T10:08:54.655644,387
2025-07-23T10:08:54.670894,397
2025-07-23T10:08:54.834945,385
2025-07-23T10:08:54.850706,419
2025-07-23T10:08:54.909223,435
2025-07-23T10:08:55.073310,453
2025-07-23T10:08:55.190658,463
2025-07-23T10:08:55.273347,466
2025-07-23T10:08:55.471322,470
2025-07-23T10:08:55.673253,475
2025-07-23T10:08:55.693187,475
2025-07-23T10:08:55.869965,476
2025-07-23T10:08:55.885892,474
2025-07-23T10:08:55.890027,471
2025-07-23T10:08:56.085618,471
2025-07-23T10:08:56.089966,472
2025-07-23T10:08:56.290214,477
2025-07-23T10:08:56.306236,464
2025-07-23T10:08:56.490857,471
2025-07-23T10:08:56.510307,472
2025-07-23T10:08:56.704796,467
2025-07-23T10:08:56.905478,467
2025-07-23T10:08:56.905478,470
2025-07-23T10:08:56.905478,466
2025-07-23T10:08:57.112496,472
2025-07-23T10:08:57.220873,467
2025-07-23T10:08:57.230520,471
2025-07-23T10:08:57.330375,471
2025-07-23T10:08:57.521423,468
2025-07-23T10:08:57.721214,471
2025-07-23T10:08:57.934761,467
2025-07-23T10:08:57.934761,473
2025-07-23T10:08:58.139051,471
2025-07-23T10:08:58.222439,467
2025-07-23T10:08:58.222439,468
2025-07-23T10:08:58.339751,466
2025-07-23T10:08:58.339751,468
2025-07-23T10:08:58.535633,472
2025-07-23T10:08:58.551541,465
2025-07-23T10:08:58.749906,471
2025-07-23T10:08:58.839223,472
2025-07-23T10:08:58.892997,466
2025-07-23T10:08:59.160954,467
2025-07-23T10:08:59.172221,464
2025-07-23T10:08:59.237961,467
2025-07-23T10:08:59.371264,467
2025-07-23T10:08:59.569473,470
2025-07-23T10:08:59.570966,469
2025-07-23T10:08:59.775776,470
2025-07-23T10:08:59.971071,464
2025-07-23T10:08:59.971071,466
2025-07-23T10:08:59.992333,465
2025-07-23T10:09:00.182091,468
2025-07-23T10:09:00.253586,469
2025-07-23T10:09:00.271983,467
2025-07-23T10:09:00.389910,470
2025-07-23T10:09:00.585674,468
2025-07-23T10:09:00.802158,470
2025-07-23T10:09:00.842050,471
2025-07-23T10:09:00.874316,471
2025-07-23T10:09:00.923349,469
2025-07-23T10:09:01.006032,467
2025-07-23T10:09:01.205018,471
2025-07-23T10:09:01.255073,471
2025-07-23T10:09:01.405553,469
2025-07-23T10:09:01.419852,468
2025-07-23T10:09:01.622382,467
2025-07-23T10:09:01.633805,470
