timestamp_iso,raw_tof,filtered_tof,t_detect,t_stop_command,response_time,total_time_from_start
2025-07-30T10:35:43.231026,397,396.4,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:43.270856,395,396.2,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:43.331380,397,396.6,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:43.371150,393,395.4,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:43.425501,400,396.4,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:43.471058,393,395.6,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:43.531005,394,395.4,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:43.567730,397,395.4,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:43.625447,398,396.4,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:43.671039,395,395.4,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:43.725380,396,396.0,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:43.783688,396,396.4,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:43.825321,399,396.8,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:43.890307,399,397.0,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:43.926006,394,396.8,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:43.991485,399,397.4,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:44.031006,396,397.4,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:44.084306,396,396.8,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:44.125966,391,395.2,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:44.183263,391,394.6,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:44.225931,396,394.0,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:44.287882,394,393.6,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:44.324891,393,393.0,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:44.391867,394,393.6,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:44.431007,395,394.4,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:44.491007,394,394.0,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:44.551047,394,394.0,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:44.590994,390,393.4,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:44.650266,392,393.0,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:44.691004,394,392.8,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:44.742834,395,393.0,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:44.784113,394,393.0,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:44.849744,393,393.6,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:44.890692,394,394.0,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:44.950029,389,393.0,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:44.991403,394,392.8,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:45.051410,395,393.0,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:45.111432,393,393.0,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:45.150948,392,392.6,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:45.211024,393,393.4,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:45.250017,397,394.0,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:45.311035,395,394.0,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:45.351639,393,394.0,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:45.411426,394,394.4,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:45.451952,395,394.8,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:45.511040,396,394.6,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:45.571426,391,393.8,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:45.611432,397,394.6,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:45.680010,393,394.4,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:45.711002,392,393.8,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:45.771489,392,393.0,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:45.811031,395,393.8,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:45.872441,393,393.0,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:45.911053,393,393.0,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:45.971438,394,393.4,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:46.031462,392,393.4,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:46.072006,395,393.4,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:46.132601,389,392.6,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:46.171232,393,392.6,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:46.231578,397,393.2,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:46.271196,395,393.8,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:46.331447,395,393.8,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:46.372399,395,395.0,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:46.432465,397,395.8,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:46.472125,394,395.2,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:46.531456,393,394.8,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:46.571457,392,394.2,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:46.631459,398,394.8,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:46.671784,392,393.8,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:46.731036,394,393.8,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:46.771901,396,394.4,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:46.830886,396,395.2,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:46.891425,394,394.4,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:46.931058,394,394.8,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:46.971066,396,395.2,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:47.030747,395,395.0,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:47.091038,397,395.2,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:47.130780,396,395.6,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:47.191136,395,395.8,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:47.230598,395,395.6,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:47.292866,394,395.4,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:47.331476,395,395.0,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:47.391212,397,395.2,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:47.431880,400,396.2,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:47.490995,397,396.6,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:47.531062,395,396.8,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:47.592010,396,397.0,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:47.631484,398,397.2,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:47.682288,398,396.8,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:47.749277,400,397.4,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:47.791600,400,398.4,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:47.851059,400,399.2,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:47.891814,394,398.4,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:47.940854,397,398.2,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:47.983212,398,397.8,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:48.051028,402,398.2,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:48.090782,396,397.4,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:48.151072,398,398.2,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:48.191496,398,398.4,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:48.248617,400,398.8,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:48.290848,395,397.4,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:48.348587,398,397.8,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:48.391433,399,398.0,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:48.444445,398,398.0,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:48.491076,397,397.4,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:48.552050,394,397.2,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:48.591520,397,397.0,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:48.641365,397,396.6,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:48.683016,399,396.8,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:48.751504,396,396.6,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:48.808938,399,397.6,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:48.851598,397,397.6,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:48.910891,396,397.4,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:48.949614,397,397.0,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:48.997674,400,397.8,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:49.051246,398,397.6,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:49.099564,392,396.6,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:49.151094,394,396.2,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:49.199540,393,395.4,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:49.251104,397,394.8,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:49.299679,395,394.2,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:49.351131,395,394.8,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:49.411166,393,394.6,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:49.450968,393,394.6,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:49.511474,393,393.8,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:49.571110,392,393.2,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:49.611805,393,392.8,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:49.671134,393,392.8,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:49.710728,393,392.8,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:49.771066,396,393.4,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:49.811099,392,393.4,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:49.871623,391,393.0,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:49.911099,389,392.2,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:49.971620,391,391.8,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:50.011636,389,390.4,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:50.071612,394,390.8,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:50.111093,389,390.4,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:50.171636,394,391.4,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:50.211102,390,391.2,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:50.271649,389,391.2,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:50.332104,391,390.6,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:50.371070,389,390.6,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:50.431954,390,389.8,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:50.491059,389,389.6,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:50.532145,391,390.0,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:50.591241,389,389.6,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:50.631773,390,389.8,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:50.691161,390,389.8,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:50.732863,390,390.0,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:50.791119,388,389.4,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:50.831407,388,389.2,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:50.891127,388,388.8,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:50.951127,389,388.6,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:50.991130,387,388.0,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:51.051122,391,388.6,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:51.091186,390,389.0,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:51.151132,390,389.4,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:51.191137,385,388.6,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:51.250968,390,389.2,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:51.292410,392,389.4,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:51.349348,392,389.8,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:51.391249,387,389.2,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:51.440580,386,389.4,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:51.490572,390,389.4,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:51.548183,389,388.8,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:51.590550,389,388.2,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:51.649202,389,388.6,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:51.691146,388,389.0,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:51.751160,389,388.8,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:51.806461,390,389.0,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:51.848804,382,387.6,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:51.906465,386,387.0,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:51.970958,385,386.4,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:52.011143,387,386.0,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:52.057074,390,386.0,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:52.110810,387,387.0,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:52.171503,387,387.2,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:52.211160,385,387.2,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:52.256585,388,387.4,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:52.331273,388,387.0,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:52.371125,383,386.2,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:52.430806,384,385.6,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:52.471139,384,385.4,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:52.531646,389,385.6,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:52.570801,388,385.6,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:52.631275,384,385.8,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:52.671320,386,386.2,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:52.730278,386,386.6,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:52.786815,384,385.6,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:52.831399,386,385.2,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:52.889168,386,385.6,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:52.923606,385,385.4,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:52.982205,386,385.4,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:53.031192,386,385.8,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:53.082293,385,385.6,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:53.123457,385,385.4,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:53.191172,385,385.4,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:53.240084,384,385.0,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:53.291503,387,385.2,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:53.340144,383,384.8,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:53.391203,381,384.0,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:53.451172,386,384.2,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:53.491238,385,384.4,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:53.551543,384,383.8,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
2025-07-30T10:35:53.593788,385,384.2,1753846541.1510298,1753846541.1510298,0.0,2.259049654006958
