timestamp_iso,raw_tof,filtered_tof,t_detect,t_stop_command,response_time,total_time_from_start
2025-08-01T16:20:35.801005,383,383.889618064244,1754040031.96192,1754040031.96192,0.0,2.4233617782592773
2025-08-01T16:20:35.860986,383,383.676948439732,1754040031.96192,1754040031.96192,0.0,2.4233617782592773
2025-08-01T16:20:35.900998,381,383.03700457798067,1754040031.96192,1754040031.96192,0.0,2.4233617782592773
2025-08-01T16:20:35.960988,382,382.78910114269706,1754040031.96192,1754040031.96192,0.0,2.4233617782592773
2025-08-01T16:20:36.001008,382,382.6004608143759,1754040031.96192,1754040031.96192,0.0,2.4233617782592773
2025-08-01T16:20:36.061184,382,382.4569163192042,1754040031.96192,1754040031.96192,0.0,2.4233617782592773
2025-08-01T16:20:36.120992,381,382.10862994890215,1754040031.96192,1754040031.96192,0.0,2.4233617782592773
2025-08-01T16:20:36.160994,383,382.3217183985273,1754040031.96192,1754040031.96192,0.0,2.4233617782592773
2025-08-01T16:20:36.221088,383,382.4838665150015,1754040031.96192,1754040031.96192,0.0,2.4233617782592773
2025-08-01T16:20:36.261388,381,382.12913750571636,1754040031.96192,1754040031.96192,0.0,2.4233617782592773
2025-08-01T16:20:36.321466,382,382.0982662521358,1754040031.96192,1754040031.96192,0.0,2.4233617782592773
2025-08-01T16:20:36.361028,380,381.59666054750414,1754040031.96192,1754040031.96192,0.0,2.4233617782592773
2025-08-01T16:20:36.421431,381,381.45402453357974,1754040031.96192,1754040031.96192,0.0,2.4233617782592773
2025-08-01T16:20:36.460997,381,381.345486689131,1754040031.96192,1754040031.96192,0.0,2.4233617782592773
2025-08-01T16:20:36.521001,380,381.0238383768222,1754040031.96192,1754040031.96192,0.0,2.4233617782592773
2025-08-01T16:20:36.561380,380,380.779082417033,1754040031.96192,1754040031.96192,0.0,2.4233617782592773
2025-08-01T16:20:36.621035,380,380.59283713745316,1754040031.96192,1754040031.96192,0.0,2.4233617782592773
2025-08-01T16:20:36.661057,380,380.4511151373203,1754040031.96192,1754040031.96192,0.0,2.4233617782592773
2025-08-01T16:20:36.721841,381,380.58233002867445,1754040031.96192,1754040031.96192,0.0,2.4233617782592773
