elapsed_time,current_x,error,derivative,speed
0.903148889541626,0.0,2.0,20.0,24.0
1.0053989887237549,0.0,2.0,0.0,4.0
1.1216559410095215,0.0,2.0,0.0,4.0
1.2372026443481445,0.00642,1.99358,-0.06420000000000092,3.922959999999999
1.3393511772155762,0.04801,1.95199,-0.41590000000000016,3.4880799999999996
1.4416429996490479,0.12355,1.87645,-0.7553999999999994,2.9975000000000005
1.5539536476135254,0.2038,1.7962,-0.8024999999999993,2.7899000000000007
1.6554176807403564,0.2762,1.7238,-0.7240000000000002,2.7236
1.7569084167480469,0.39009,1.60991,-1.1389000000000005,2.0809199999999994
1.8706073760986328,0.39009,1.60991,0.0,3.21982
1.9881455898284912,0.55632,1.44368,-1.6622999999999988,1.2250600000000014
2.1037955284118652,0.55632,1.44368,0.0,2.88736
2.2198126316070557,0.61999,1.38001,-0.6367000000000012,2.1233199999999988
2.3360326290130615,0.74362,1.25638,-1.236299999999999,1.276460000000001
2.4387102127075195,0.80975,1.19025,-0.6613000000000002,1.7191999999999998
2.5544328689575195,0.94144,1.05856,-1.3169000000000008,0.800219999999999
2.6699132919311523,0.94144,1.05856,0.0,2.11712
2.7736074924468994,1.06814,0.9318599999999999,-1.2670000000000003,0.5967199999999995
2.8865506649017334,1.06814,0.9318599999999999,0.0,1.8637199999999998
3.0030019283294678,1.13365,0.86635,-0.6550999999999996,1.0776000000000003
3.1210570335388184,1.19562,0.8043800000000001,-0.6196999999999986,0.9890600000000016
3.222003221511841,1.2954,0.7045999999999999,-0.997800000000002,0.41139999999999777
3.337594985961914,1.36846,0.63154,-0.730599999999999,0.532480000000001
3.454291820526123,1.36846,0.63154,0.0,1.26308
3.5695316791534424,1.52264,0.47736,-1.5417999999999998,-0.5870799999999998
3.688079595565796,1.52264,0.47736,0.0,0.95472
3.802913188934326,1.62387,0.3761300000000001,-1.0122999999999993,-0.26003999999999916
3.9200785160064697,1.62387,0.3761300000000001,0.0,0.7522600000000002
4.022258758544922,1.72608,0.27391999999999994,-1.0221000000000013,-0.47426000000000146
4.13558554649353,1.76607,0.23392999999999997,-0.3998999999999997,0.06796000000000024
4.239047527313232,1.80536,0.19463999999999992,-0.39290000000000047,-0.0036200000000006227
4.35422945022583,1.80536,0.19463999999999992,0.0,0.38927999999999985
4.470226049423218,1.85581,0.14419000000000004,-0.5044999999999988,-0.21611999999999876
4.587678909301758,1.85581,0.14419000000000004,0.0,0.2883800000000001
4.7032310962677,1.85477,0.14522999999999997,0.010399999999999299,0.30085999999999924
4.8053905963897705,1.91059,0.08940999999999999,-0.5581999999999998,-0.37937999999999983
4.920974254608154,1.91059,0.08940999999999999,0.0,0.17881999999999998
5.0230255126953125,1.94549,0.05451000000000006,-0.3489999999999993,-0.2399799999999992
5.134393930435181,1.94549,0.05451000000000006,0.0,0.10902000000000012
5.239686727523804,1.95196,0.04804000000000008,-0.06469999999999976,0.03138000000000041
5.353524446487427,1.95196,0.04804000000000008,0.0,0.09608000000000017
5.459765195846558,1.93573,0.06427000000000005,0.16229999999999967,0.29083999999999977
5.569889068603516,1.93807,0.06193000000000004,-0.023400000000000087,0.10046
5.686460018157959,1.94788,0.052119999999999944,-0.09810000000000096,0.006139999999998924
5.803732872009277,1.97565,0.024350000000000094,-0.2776999999999985,-0.22899999999999832
5.920332908630371,2.00133,-0.0013299999999998313,-0.25679999999999925,-0.2594599999999989
