time,x,y,z,pid_output,target_distance,relative_position,response_time_s
1754652318.7038026,-4e-05,4e-05,0.0,1.26,0.6,0.0,19.882170915603638
1754652318.7432425,-5e-05,5e-05,0.0,1.2836001611680985,0.6,3e-05,0.0
1754652318.7920918,-3e-05,2e-05,0.0,1.3129083022398949,0.6,3e-05,0.0
1754652318.867098,0.00039,0.00013,0.0,1.3579533001174928,0.6,1e-05,0.0
1754652318.9106033,0.00496,0.00119,0.0,1.372950568305969,0.6,0.00498,0.0
1754652318.9670231,0.05051,0.00697,0.0,1.4071675549430849,0.6,0.00498,0.0
1754652319.0110788,0.05051,0.00697,0.0,1.3351728994865415,0.6,0.05053,0.0
1754652319.0671337,0.1365,0.01298,0.0,1.1858557145957946,0.6,0.13652,0.0
1754652319.1272964,0.18465,0.01735,0.0,1.213739961107254,0.6,0.13652,0.0
1754652319.1677496,0.23373,0.02241,0.0,1.0262628784966468,0.6,0.2337499999999999,0.0
1754652319.2258546,0.28206,0.02691,0.0,0.9460508317847252,0.6,0.28208,0.0
1754652319.2677138,0.32723,0.03154,0.0,0.8641778147816658,0.6,0.32725,0.0
1754652319.327109,0.36837,0.03538,0.0,0.7939491409931183,0.6,0.36839,0.0
1754652319.3841474,0.40606,0.03944,0.0,0.7280107281012537,0.6,0.40608,0.0
1754652319.425912,0.44097,0.04303,0.0,0.6627986995062829,0.6,0.44099,0.0
1754652319.4842336,0.47521,0.0465,0.0,0.6001684353132248,0.6,0.47523,0.0
1754652319.5426016,0.50995,0.05008,0.0,0.5344970066313746,0.6,0.50997,0.0
1754652319.6105268,0.54389,0.05393,0.0,0.469214038905144,0.6,0.54391,0.0
1754652319.6424448,0.57551,0.05695,0.0,0.4710603012170793,0.6,0.54391,0.0
1754652319.7090447,0.60345,0.0598,0.0,0.4062879994459152,0.6,0.57553,0.0
1754652319.7675898,0.64686,0.06421,0.0,0.3476139994459151,0.6,0.6034700000000001,0.0
1754652319.8259342,0.66177,0.06586,0.0,0.3476139994459151,0.6,0.6034700000000001,0.0
1754652319.8678825,0.6726,0.067,0.0,0.3476139994459151,0.6,0.6034700000000001,0.0
1754652319.9251342,0.67737,0.06739,0.0,0.3476139994459151,0.6,0.6034700000000001,0.0
1754652319.9667923,0.67776,0.0677,0.0,0.3476139994459151,0.6,0.6034700000000001,0.0
1754652320.0174043,0.67765,0.06783,0.0,0.3476139994459151,0.6,0.6034700000000001,0.0
1754652320.067392,0.67753,0.06784,0.0,0.3476139994459151,0.6,0.6034700000000001,0.0
1754652320.1271477,0.67678,0.06752,0.0,0.3476139994459151,0.6,0.6034700000000001,0.0
1754652320.1676617,0.67622,0.06758,0.0,0.3476139994459151,0.6,0.6034700000000001,0.0
1754652320.224996,0.67613,0.06767,0.0,0.3476139994459151,0.6,0.6034700000000001,0.0
1754652320.267683,0.67621,0.0678,0.0,0.3476139994459151,0.6,0.6034700000000001,0.0
1754652320.3256748,0.67631,0.06783,0.0,0.3476139994459151,0.6,0.6034700000000001,0.0
1754652320.367487,0.67547,0.06759,0.0,0.3476139994459151,0.6,0.6034700000000001,0.0
1754652320.4256084,0.67495,0.06809,0.0,0.3476139994459151,0.6,0.6034700000000001,0.0
1754652320.4667244,0.67488,0.06845,0.0,0.3476139994459151,0.6,0.6034700000000001,0.0
1754652320.5172474,0.67553,0.06759,0.0,0.3476139994459151,0.6,0.6034700000000001,0.0
1754652320.582735,0.67544,0.06709,0.0,0.3476139994459151,0.6,0.6034700000000001,0.0
1754652320.627696,0.67504,0.06669,0.0,0.3476139994459151,0.6,0.6034700000000001,0.0
1754652320.6775389,0.67525,0.06682,0.0,0.3476139994459151,0.6,0.6034700000000001,0.0
1754652320.7278156,0.67538,0.06683,0.0,0.3476139994459151,0.6,0.6034700000000001,0.0
1754652320.7877417,0.67539,0.06738,0.0,0.3476139994459151,0.6,0.6034700000000001,0.0
1754652320.827383,0.67574,0.0676,0.0,0.3476139994459151,0.6,0.6034700000000001,0.0
1754652320.881724,0.6763,0.06765,0.0,0.3476139994459151,0.6,0.6034700000000001,0.0
1754652320.927693,0.67662,0.06757,0.0,0.3476139994459151,0.6,0.6034700000000001,0.0
1754652320.9756584,0.67695,0.06735,0.0,0.3476139994459151,0.6,0.6034700000000001,0.0
1754652321.042078,0.67736,0.06687,0.0,0.3476139994459151,0.6,0.6034700000000001,0.0
1754652321.0866792,0.67771,0.06657,0.0,0.3476139994459151,0.6,0.6034700000000001,0.0
1754652321.146657,0.67744,0.0672,0.0,0.3476139994459151,0.6,0.6034700000000001,0.0
1754652321.1837409,0.67749,0.06736,0.0,0.3476139994459151,0.6,0.6034700000000001,0.0
1754652321.2509947,0.67801,0.06746,0.0,0.3476139994459151,0.6,0.6034700000000001,0.0
1754652321.288093,0.67787,0.06784,0.0,0.3476139994459151,0.6,0.6034700000000001,0.0
1754652321.3336463,0.67784,0.06772,0.0,0.3476139994459151,0.6,0.6034700000000001,0.0
1754652321.3996828,0.6783,0.06769,0.0,0.3476139994459151,0.6,0.6034700000000001,0.0
1754652321.442026,0.67851,0.06785,0.0,0.3476139994459151,0.6,0.6034700000000001,0.0
1754652321.5077157,0.67884,0.06766,0.0,0.3476139994459151,0.6,0.6034700000000001,0.0
1754652321.5469666,0.67963,0.06747,0.0,0.3476139994459151,0.6,0.6034700000000001,0.0
1754652321.6078224,0.6799,0.06728,0.0,0.3476139994459151,0.6,0.6034700000000001,0.0
1754652321.646649,0.67924,0.0676,0.0,0.3476139994459151,0.6,0.6034700000000001,0.0
1754652321.7069669,0.67886,0.06819,0.0,0.3476139994459151,0.6,0.6034700000000001,0.0
1754652321.743787,0.67888,0.06858,0.0,0.3476139994459151,0.6,0.6034700000000001,0.0
1754652321.807421,0.67875,0.06877,0.0,0.3476139994459151,0.6,0.6034700000000001,0.0
