time,x,y,z,pid_output,target_distance,relative_position,response_time_s
1754654499.7079737,3e-05,5e-05,0.0,0.1470827974157447,0.6,1.0000000000000004e-05,18.93273639678955
1754654499.7694795,6e-05,2e-05,0.0,0.2400259486943487,0.6,2e-05,0.0
1754654499.8074796,0.00159,9e-05,0.0,0.3035911374452533,0.6,0.00155,0.0
1754654499.8686993,0.0084,0.00035,0.0,0.3927135135741774,0.6,0.00155,0.0
1754654499.9076953,0.0236,0.00082,0.0,-1.5,0.6,0.02356,0.0
1754654499.9679754,0.04761,0.00122,0.0,0.5255173473888112,0.6,0.02356,0.0
1754654500.0079763,0.07714,0.00193,0.0,-1.5,0.6,0.0771,0.0
1754654500.0680408,0.1098,0.00234,0.0,0.6167690081952166,0.6,0.0771,0.0
1754654500.1070397,0.14376,0.00238,0.0,-1.5,0.6,0.14372,0.0
1754654500.167235,0.17729,0.00327,0.0,-1.5,0.6,0.17725,0.0
1754654500.207234,0.20956,0.00381,0.0,-1.5,0.6,0.2095199999999999,0.0
1754654500.2875152,0.24046,0.0043,0.0,0.6647759267646774,0.6,0.24042,0.0
1754654500.3275158,0.24046,0.0043,0.0,0.7071477579928235,0.6,0.24042,0.0
1754654500.387846,0.30157,0.00471,0.0,0.645475714716196,0.6,0.30153,0.0
1754654500.4268444,0.33414,0.00517,0.0,0.649057372648716,0.6,0.30153,0.0
1754654500.4883833,0.36915,0.00529,0.0,-1.5,0.6,0.36911,0.0
1754654500.5513947,0.40636,0.00566,0.0,-1.5,0.6,0.40632,0.0
1754654500.607468,0.44322,0.00594,0.0,-1.5,0.6,0.44318,0.0
1754654500.6514857,0.4757,0.00606,0.0,0.4085873583419326,0.6,0.44318,0.0
1754654500.7079992,0.50278,0.00623,0.0,0.3522321026108268,0.6,0.47566,0.0
1754654500.7675507,0.53716,0.00666,0.0,0.3052257095324998,0.6,0.50274,0.0
1754654500.807547,0.54701,0.00668,0.0,-1.5,0.6,0.54697,0.0
1754654500.8670895,0.55423,0.00698,0.0,0.227329353313208,0.6,0.54697,0.0
1754654500.9270806,0.56069,0.00698,0.0,-1.5,0.6,0.56065,0.0
1754654500.9676385,0.5684,0.00671,0.0,-1.5,0.6,0.56836,0.0
1754654501.0276434,0.57809,0.00653,0.0,-1.5,0.6,0.57805,0.0
1754654501.067938,0.58913,0.00667,0.0,-1.5,0.6,0.58909,0.0
1754654501.1279354,0.60131,0.00636,0.0,-1.5,0.6,0.58909,0.0
1754654501.1674569,0.61241,0.0065,0.0,-1.5,0.6,0.58909,0.0
1754654501.2268882,0.61892,0.00643,0.0,-1.5,0.6,0.58909,0.0
1754654501.2671692,0.62091,0.00606,0.0,-1.5,0.6,0.58909,0.0
1754654501.3276598,0.62165,0.00581,0.0,-1.5,0.6,0.58909,0.0
1754654501.3679512,0.62184,0.00612,0.0,-1.5,0.6,0.58909,0.0
1754654501.4270368,0.62219,0.00625,0.0,-1.5,0.6,0.58909,0.0
1754654501.4679613,0.62198,0.00508,0.0,-1.5,0.6,0.58909,0.0
1754654501.528103,0.62162,0.00567,0.0,-1.5,0.6,0.58909,0.0
1754654501.5673392,0.62138,0.0062,0.0,-1.5,0.6,0.58909,0.0
1754654501.626625,0.62137,0.00635,0.0,-1.5,0.6,0.58909,0.0
1754654501.667705,0.62155,0.00573,0.0,-1.5,0.6,0.58909,0.0
