time,x,y,z,pid_output,target_distance,relative_position,response_time_s
1754654149.5188346,-0.00012,-0.0002,0.0,-0.0007059725531968,0.6,0.00014,17.980828523635864
1754654149.5618372,-0.00017,-0.00022,0.0,0.2874400274760604,0.6,0.00014,0.0
1754654149.618367,0.00113,-0.00019,0.0,0.3915829113319425,0.6,0.00019,0.0
1754654149.679373,0.00805,-0.00026,0.0,-1.5,0.6,0.00803,0.0
1754654149.7199233,0.02596,0.00163,0.0,0.5750281686744675,0.6,0.00803,0.0
1754654149.7779248,0.05474,0.00069,0.0,0.6665450421644169,0.6,0.02594,0.0
1754654149.8174472,0.08739,-0.00037,0.0,-1.5,0.6,0.0873699999999999,0.0
1754654149.8784535,0.12454,-0.00066,0.0,-1.5,0.6,0.1245199999999999,0.0
1754654149.9183478,0.16518,-0.00057,0.0,0.7760471505633623,0.6,0.1245199999999999,0.0
1754654149.978557,0.20753,3e-05,0.0,0.8028971626440793,0.6,0.16516,0.0
1754654150.0246985,0.2505,0.00075,0.0,-1.5,0.6,0.25048,0.0
1754654150.0785005,0.29239,0.00154,0.0,-1.5,0.6,0.2923699999999999,0.0
1754654150.1181502,0.33178,0.0018,0.0,0.7415459795597112,0.6,0.2923699999999999,0.0
1754654150.1783054,0.36887,0.00169,0.0,0.7191509305141992,0.6,0.33176,0.0
1754654150.218831,0.40323,0.00162,0.0,0.6365849977855682,0.6,0.3688499999999999,0.0
1754654150.278838,0.43559,0.00181,0.0,-1.5,0.6,0.4355699999999999,0.0
1754654150.3389232,0.46613,0.00208,0.0,0.4896262940461635,0.6,0.4355699999999999,0.0
1754654150.3789334,0.49379,0.00203,0.0,0.4209913076934813,0.6,0.4661099999999999,0.0
1754654150.4383109,0.51794,0.00238,0.0,-1.5,0.6,0.5179199999999999,0.0
1754654150.497857,0.53826,0.00249,0.0,-1.5,0.6,0.5382399999999999,0.0
1754654150.5378656,0.55401,0.00242,0.0,0.2592034977931976,0.6,0.5382399999999999,0.0
1754654150.599054,0.5658,0.00267,0.0,-1.5,0.6,0.56578,0.0
1754654150.6390474,0.57516,0.0027,0.0,-1.5,0.6,0.57514,0.0
1754654150.6981974,0.58273,0.00302,0.0,-1.5,0.6,0.58271,0.0
1754654150.7581556,0.58987,0.0034,0.0,-1.5,0.6,0.58271,0.0
1754654150.7973375,0.59704,0.00324,0.0,-1.5,0.6,0.58271,0.0
1754654150.8578234,0.60937,0.00332,0.0,-1.5,0.6,0.58271,0.0
1754654150.9182105,0.61078,0.00317,0.0,-1.5,0.6,0.58271,0.0
1754654150.9585414,0.6111,0.00307,0.0,-1.5,0.6,0.58271,0.0
1754654151.0181718,0.61177,0.00309,0.0,-1.5,0.6,0.58271,0.0
1754654151.057604,0.61224,0.00267,0.0,-1.5,0.6,0.58271,0.0
1754654151.118355,0.61232,0.00111,0.0,-1.5,0.6,0.58271,0.0
1754654151.1586833,0.61172,0.00144,0.0,-1.5,0.6,0.58271,0.0
1754654151.2191129,0.61115,0.00251,0.0,-1.5,0.6,0.58271,0.0
1754654151.27744,0.61055,0.00354,0.0,-1.5,0.6,0.58271,0.0
1754654151.3183975,0.61035,0.00375,0.0,-1.5,0.6,0.58271,0.0
1754654151.3677845,0.61068,0.00345,0.0,-1.5,0.6,0.58271,0.0
1754654151.410064,0.61109,0.00309,0.0,-1.5,0.6,0.58271,0.0
1754654151.47603,0.61181,0.00256,0.0,-1.5,0.6,0.58271,0.0
1754654151.518108,0.61293,0.00201,0.0,-1.5,0.6,0.58271,0.0
1754654151.5766804,0.61352,0.00207,0.0,-1.5,0.6,0.58271,0.0
1754654151.6176765,0.61368,0.00198,0.0,-1.5,0.6,0.58271,0.0
1754654151.6683133,0.61357,0.002,0.0,-1.5,0.6,0.58271,0.0
1754654151.717981,0.61332,0.00258,0.0,-1.5,0.6,0.58271,0.0
1754654151.7684157,0.61331,0.00264,0.0,-1.5,0.6,0.58271,0.0
1754654151.8174405,0.61327,0.00312,0.0,-1.5,0.6,0.58271,0.0
1754654151.8682551,0.61363,0.00394,0.0,-1.5,0.6,0.58271,0.0
