time,x,y,z,pid_output,target_distance,relative_position,response_time_s
1754669177.8425076,1e-05,8e-05,0.0,1.2920045471191406,0.6,0.0,17.02409529685974
1754669177.903618,0.00018,0.00012,0.0,1.327584999435425,0.6,0.00017,0.0
1754669177.9449787,0.00365,0.00022,0.0,1.3458223042378423,0.6,0.00364,0.0
1754669178.0001743,0.01524,-8e-05,0.0,1.3543998765416148,0.6,0.01523,0.0
1754669178.063289,0.04038,0.00059,0.0,1.3384881487874984,0.6,0.0403699999999999,0.0
1754669178.1114376,0.07695,0.00228,0.0,1.288636567741394,0.6,0.07694,0.0
1754669178.1799326,0.16981,0.00061,0.0,1.1294575808382037,0.6,0.1697999999999999,0.0
1754669178.243297,0.22055,-0.00046,0.0,1.049732514697075,0.6,0.2205399999999999,0.0
1754669178.2853696,0.27101,-0.00192,0.0,0.9600607024717333,0.6,0.2709999999999999,0.0
1754669178.3638306,0.31747,-0.00258,0.0,0.8882152363767624,0.6,0.3174599999999999,0.0
1754669178.417306,0.35808,-0.00338,0.0,0.818043170226097,0.6,0.35807,0.0
1754669178.4782193,0.42672,-0.00471,0.0,0.6886359307875632,0.6,0.42671,0.0
1754669178.5197363,0.4599,-0.00479,0.0,0.6261524563727379,0.6,0.4598899999999999,0.0
1754669178.5825744,0.49626,-0.00503,0.0,0.5586006660127637,0.6,0.4962499999999999,0.0
1754669178.637825,0.53597,-0.00558,0.0,0.4809419203987118,0.6,0.53596,0.0
1754669178.679525,0.57707,-0.00653,0.0,0.3973023811187741,0.6,0.57706,0.0
1754669178.7420518,0.61466,-0.0076,0.0,0.3197977491521832,0.6,0.61465,0.0
1754669178.797716,0.64574,-0.00898,0.0,0.3197977491521832,0.6,0.61465,0.0
1754669178.8393333,0.66821,-0.0098,0.0,0.3197977491521832,0.6,0.61465,0.0
1754669178.9018593,0.68213,-0.01059,0.0,0.3197977491521832,0.6,0.61465,0.0
1754669178.9434276,0.68766,-0.01091,0.0,0.3197977491521832,0.6,0.61465,0.0
1754669178.998846,0.68576,-0.01045,0.0,0.3197977491521832,0.6,0.61465,0.0
1754669179.0407498,0.6788,-0.0086,0.0,0.3197977491521832,0.6,0.61465,0.0
1754669179.1038165,0.6704,-0.00647,0.0,0.3197977491521832,0.6,0.61465,0.0
1754669179.1587338,0.66245,-0.00558,0.0,0.3197977491521832,0.6,0.61465,0.0
1754669179.2002149,0.65898,-0.00374,0.0,0.3197977491521832,0.6,0.61465,0.0
1754669179.2625215,0.66022,-0.00199,0.0,0.3197977491521832,0.6,0.61465,0.0
1754669179.303269,0.66477,-0.00183,0.0,0.3197977491521832,0.6,0.61465,0.0
1754669179.3619597,0.67103,-0.00316,0.0,0.3197977491521832,0.6,0.61465,0.0
1754669179.4037306,0.67628,-0.00467,0.0,0.3197977491521832,0.6,0.61465,0.0
1754669179.451041,0.67863,-0.00699,0.0,0.3197977491521832,0.6,0.61465,0.0
1754669179.503044,0.67722,-0.00908,0.0,0.3197977491521832,0.6,0.61465,0.0
1754669179.5546098,0.67381,-0.01012,0.0,0.3197977491521832,0.6,0.61465,0.0
1754669179.6026697,0.66967,-0.00944,0.0,0.3197977491521832,0.6,0.61465,0.0
1754669179.6608038,0.66644,-0.00763,0.0,0.3197977491521832,0.6,0.61465,0.0
1754669179.7033048,0.66568,-0.00568,0.0,0.3197977491521832,0.6,0.61465,0.0
1754669179.7495997,0.66684,-0.00395,0.0,0.3197977491521832,0.6,0.61465,0.0
1754669179.8028526,0.66945,-0.00266,0.0,0.3197977491521832,0.6,0.61465,0.0
1754669179.8596125,0.67256,-0.00241,0.0,0.3197977491521832,0.6,0.61465,0.0
1754669179.9235237,0.67438,-0.00284,0.0,0.3197977491521832,0.6,0.61465,0.0
1754669179.9626791,0.67478,-0.00404,0.0,0.3197977491521832,0.6,0.61465,0.0
1754669180.0242016,0.67425,-0.00517,0.0,0.3197977491521832,0.6,0.61465,0.0
1754669180.069106,0.67262,-0.00614,0.0,0.3197977491521832,0.6,0.61465,0.0
1754669180.1243677,0.66968,-0.00591,0.0,0.3197977491521832,0.6,0.61465,0.0
1754669180.1819608,0.66986,-0.00475,0.0,0.3197977491521832,0.6,0.61465,0.0
1754669180.2242188,0.67102,-0.00433,0.0,0.3197977491521832,0.6,0.61465,0.0
1754669180.2704296,0.67238,-0.00397,0.0,0.3197977491521832,0.6,0.61465,0.0
1754669180.3235295,0.67373,-0.00391,0.0,0.3197977491521832,0.6,0.61465,0.0
1754669180.374652,0.67439,-0.00442,0.0,0.3197977491521832,0.6,0.61465,0.0
1754669180.4393616,0.67429,-0.00483,0.0,0.3197977491521832,0.6,0.61465,0.0
1754669180.483361,0.67384,-0.00501,0.0,0.3197977491521832,0.6,0.61465,0.0
1754669180.534386,0.67333,-0.00551,0.0,0.3197977491521832,0.6,0.61465,0.0
1754669180.603356,0.67296,-0.0057,0.0,0.3197977491521832,0.6,0.61465,0.0
1754669180.6392353,0.67282,-0.00528,0.0,0.3197977491521832,0.6,0.61465,0.0
1754669180.7039988,0.67339,-0.00489,0.0,0.3197977491521832,0.6,0.61465,0.0
1754669180.7438743,0.67395,-0.00448,0.0,0.3197977491521832,0.6,0.61465,0.0
1754669180.7912602,0.67487,-0.00415,0.0,0.3197977491521832,0.6,0.61465,0.0
1754669180.8441422,0.67545,-0.00409,0.0,0.3197977491521832,0.6,0.61465,0.0
1754669180.8949704,0.67561,-0.00364,0.0,0.3197977491521832,0.6,0.61465,0.0
1754669180.9371576,0.67609,-0.00343,0.0,0.3197977491521832,0.6,0.61465,0.0
1754669180.9944544,0.67661,-0.00349,0.0,0.3197977491521832,0.6,0.61465,0.0
1754669181.0414436,0.67611,-0.00337,0.0,0.3197977491521832,0.6,0.61465,0.0
1754669181.1042483,0.67587,-0.00393,0.0,0.3197977491521832,0.6,0.61465,0.0
1754669181.1437323,0.67646,-0.00456,0.0,0.3197977491521832,0.6,0.61465,0.0
1754669181.2032714,0.67693,-0.00458,0.0,0.3197977491521832,0.6,0.61465,0.0
1754669181.2559245,0.67583,-0.00375,0.0,0.3197977491521832,0.6,0.61465,0.0
1754669181.298304,0.67439,-0.00304,0.0,0.3197977491521832,0.6,0.61465,0.0
1754669181.363766,0.67416,-0.00301,0.0,0.3197977491521832,0.6,0.61465,0.0
1754669181.4022048,0.67403,-0.00342,0.0,0.3197977491521832,0.6,0.61465,0.0
1754669181.4503777,0.67424,-0.00406,0.0,0.3197977491521832,0.6,0.61465,0.0
1754669181.5038817,0.67433,-0.00478,0.0,0.3197977491521832,0.6,0.61465,0.0
1754669181.564326,0.67449,-0.00545,0.0,0.3197977491521832,0.6,0.61465,0.0
1754669181.6256764,0.67466,-0.00594,0.0,0.3197977491521832,0.6,0.61465,0.0
1754669181.6644838,0.67482,-0.00622,0.0,0.3197977491521832,0.6,0.61465,0.0
1754669181.7240796,0.67501,-0.00655,0.0,0.3197977491521832,0.6,0.61465,0.0
1754669181.7643807,0.67513,-0.0067,0.0,0.3197977491521832,0.6,0.61465,0.0
1754669181.821313,0.67522,-0.00689,0.0,0.3197977491521832,0.6,0.61465,0.0
1754669181.873966,0.67531,-0.00701,0.0,0.3197977491521832,0.6,0.61465,0.0
1754669181.9237096,0.67538,-0.00694,0.0,0.3197977491521832,0.6,0.61465,0.0
1754669181.971872,0.67534,-0.00716,0.0,0.3197977491521832,0.6,0.61465,0.0
1754669182.0197814,0.67534,-0.00716,0.0,0.3197977491521832,0.6,0.61465,0.0
1754669182.0690937,0.67535,-0.0073,0.0,0.3197977491521832,0.6,0.61465,0.0
1754669182.1237955,0.67523,-0.00729,0.0,0.3197977491521832,0.6,0.61465,0.0
1754669182.186106,0.67518,-0.0073,0.0,1.282627849012852,0.6,1.000000000000046e-05,0.0
1754669182.226988,0.67523,-0.00733,0.0,1.2975353897800448,0.6,1.000000000000046e-05,0.0
1754669182.2829034,0.675,-0.00513,0.0,1.3361882022705078,0.6,0.0021599999999999,0.0
1754669182.3359158,0.67405,0.00428,0.0,1.3481201181869509,0.6,0.01157,0.0
1754669182.3811977,0.67247,0.027,0.0,1.3270531986937524,0.6,0.03429,0.0
1754669182.436263,0.67334,0.06136,0.0,1.286048512172699,0.6,0.06865,0.0
1754669182.491939,0.67198,0.10509,0.0,1.223798819283962,0.6,0.11238,0.0
1754669182.5454547,0.67019,0.15432,0.0,1.1464618934288024,0.6,0.16161,0.0
1754669182.604938,0.66969,0.20511,0.0,1.0650776904535295,0.6,0.2123999999999999,0.0
1754669182.6654272,0.66783,0.25639,0.0,0.980448001057625,0.6,0.26368,0.0
1754669182.711222,0.66696,0.3033,0.0,0.8976277756581307,0.6,0.31059,0.0
1754669182.7557557,0.66614,0.34431,0.0,0.8243952823281289,0.6,0.3516,0.0
1754669182.8131554,0.66579,0.37993,0.0,0.7638513801674843,0.6,0.38722,0.0
1754669182.882466,0.66521,0.41253,0.0,0.7101393034939767,0.6,0.41982,0.0
1754669182.9244392,0.66331,0.48128,0.0,0.5733270191769599,0.6,0.48857,0.0
1754669182.988548,0.66257,0.52045,0.0,0.4982136681733132,0.6,0.52774,0.0
1754669183.042102,0.66257,0.52045,0.0,0.5020834671816826,0.6,0.52774,0.0
1754669183.0821502,0.66105,0.6035,0.0,0.3305723617348669,0.6,0.61079,0.0
1754669183.145435,0.66021,0.63862,0.0,0.3305723617348669,0.6,0.61079,0.0
1754669183.1797426,0.65974,0.66444,0.0,0.3305723617348669,0.6,0.61079,0.0
1754669183.244456,0.65943,0.6821,0.0,0.3305723617348669,0.6,0.61079,0.0
1754669183.291424,0.65917,0.69481,0.0,0.3305723617348669,0.6,0.61079,0.0
1754669183.339258,0.65918,0.70317,0.0,0.3305723617348669,0.6,0.61079,0.0
1754669183.3956149,0.65914,0.7059,0.0,0.3305723617348669,0.6,0.61079,0.0
1754669183.437204,0.65965,0.70209,0.0,0.3305723617348669,0.6,0.61079,0.0
1754669183.5046618,0.66106,0.69357,0.0,0.3305723617348669,0.6,0.61079,0.0
1754669183.5413103,0.66121,0.68556,0.0,0.3305723617348669,0.6,0.61079,0.0
1754669183.5991192,0.66141,0.6804,0.0,0.3305723617348669,0.6,0.61079,0.0
1754669183.6449723,0.66112,0.6801,0.0,0.3305723617348669,0.6,0.61079,0.0
