timestamp,target_name,iteration,markers_found,marker_id,marker_x,marker_y,marker_w,marker_h,error_x,error_y,yaw_speed,pitch_speed,locked,fired,elapsed_time,response_time_summary
14:11:48.785076,left,0,2,heart,0.40859,0.40694,0.05781,0.11389,-0.0914099999999999,-0.0930599999999999,-14.409759168784618,14.66986312489986,0,0,1.092,9.4618
14:11:48.987016,left,1,2,heart,0.41406,0.41528,0.05625,0.11389,-0.08594,-0.08472,-13.710736245906356,13.538615719428064,0,0,1.294,0.0
14:11:49.188193,left,2,2,heart,0.43906,0.46528,0.05625,0.11389,-0.0609399999999999,-0.0347199999999999,-10.046556415936944,6.08751096562862,0,0,1.495,0.0
14:11:49.391379,left,3,2,heart,0.46562,0.50972,0.05625,0.11389,-0.03438,0.0097199999999999,-6.111449716265205,-0.5923122711133885,0,0,1.699,0.0
14:11:49.594941,left,4,2,heart,0.48125,0.52639,0.05625,0.11389,-0.0187499999999999,0.02639,-3.793669140393732,-3.1304189699268377,0,0,1.902,0.0
14:11:49.799523,left,5,2,heart,0.48984,0.52361,0.05781,0.11389,-0.01016,0.02361,-2.5197201126837734,-2.747232794313434,0,0,2.107,0.0
14:11:50.015934,left,6,2,heart,0.49766,0.5125,0.05781,0.11389,-0.00234,0.0124999999999999,-1.3502648915791524,-1.0996685790109568,0,0,2.323,0.0
14:11:50.218227,left,7,2,heart,0.50156,0.50694,0.05625,0.11389,0.00156,0.0069399999999999,-0.7630559205937376,-0.2754956678819577,0,0,2.525,0.0
14:11:50.404833,left,7,2,heart,0.50156,0.50694,0.05625,0.11389,0.00156,0.0069399999999999,0.0,0.0,1,1,2.712,0.0
14:11:52.086844,center,0,3,heart,0.49922,0.4125,0.07031,0.125,-0.00078,-0.0875,-1.124264073593617,15.035649700694089,0,0,1.528,0.0
14:11:52.296987,center,1,3,heart,0.5,0.41806,0.06875,0.125,0.0,-0.08194,-1.0072640735936165,14.322183984107973,0,0,1.738,0.0
14:11:52.497964,center,2,3,heart,0.50156,0.47639,0.06875,0.125,0.00156,-0.02361,-0.7710694064068784,5.6058994278764755,0,0,1.939,0.0
14:11:52.706331,center,3,3,heart,0.50234,0.51528,0.07031,0.125,0.00234,0.0152799999999999,-0.6506563609671578,-0.2498874671316087,0,0,2.147,0.0
14:11:52.909012,center,4,3,heart,0.50391,0.53056,0.07031,0.12222,0.0039099999999999,0.03056,-0.4096365048575447,-2.5850298719167757,0,0,2.35,0.0
14:11:53.111765,center,5,3,heart,0.50469,0.52778,0.06875,0.12222,0.0046899999999999,0.02778,-0.2859800981855436,-2.2074573724174544,0,0,2.553,0.0
14:11:53.313236,center,6,3,heart,0.50547,0.52222,0.07031,0.12222,0.0054699999999999,0.02222,-0.1612658431696929,-1.4047938891363176,0,0,2.754,0.0
14:11:53.515864,center,7,3,heart,0.50625,0.51389,0.06875,0.12222,0.0062499999999999,0.0138899999999999,-0.0354013524818455,-0.1749943332409798,0,0,2.957,0.0
14:11:53.718070,center,8,3,heart,0.50625,0.50972,0.06875,0.125,0.0062499999999999,0.0097199999999999,-0.0265548236537014,0.4367475451254916,0,0,3.159,0.0
14:11:53.877344,center,8,3,heart,0.50625,0.50972,0.06875,0.125,0.0062499999999999,0.0097199999999999,0.0,0.0,1,1,3.318,0.0
14:11:55.213328,right,0,3,heart,0.60547,0.40278,0.05469,0.11111,0.1054699999999999,-0.0972199999999999,15.96038737075328,17.49533795130968,0,0,1.184,0.0
14:11:55.415502,right,1,2,heart,0.59609,0.41944,0.05469,0.11111,0.09609,-0.08056,14.689370020728113,15.110343178513052,0,0,1.386,0.0
14:11:55.617535,right,2,2,heart,0.56563,0.47222,0.05313,0.11111,0.0656299999999999,-0.02778,10.213652298181051,7.232827890803818,0,0,1.588,0.0
14:11:55.819684,right,3,2,heart,0.53984,0.51111,0.05469,0.10556,0.0398399999999999,0.0111099999999999,6.401527454431054,1.3836068068194458,0,0,1.79,0.0
14:11:56.023031,right,4,2,heart,0.525,0.52917,0.05625,0.10833,0.025,0.02917,4.210937727506163,-1.3667098998045963,0,0,1.993,0.0
14:11:56.226549,right,5,2,heart,0.5125,0.53194,0.05625,0.10833,0.0124999999999999,0.0319399999999999,2.3537448356699873,-1.827710622584815,0,0,2.197,0.0
14:11:56.427385,right,6,2,heart,0.50625,0.52639,0.05625,0.10833,0.0062499999999999,0.02639,1.425075645263191,-1.032497833011154,0,0,2.398,0.0
14:11:56.633482,right,7,2,heart,0.50156,0.51944,0.05625,0.10556,0.00156,0.01944,0.7238262206721308,-0.0180434650301957,0,0,2.604,0.0
14:11:56.843652,right,8,2,heart,0.5,0.51806,0.05625,0.10833,0.0,0.0180599999999999,0.4898262206721299,0.1623868698430111,0,0,2.814,0.0
14:11:57.057250,right,9,2,heart,0.49844,0.51806,0.05625,0.10833,-0.00156,0.0180599999999999,0.2534937225604042,0.1353837186265041,0,0,3.028,0.0
14:11:57.273036,right,10,2,heart,0.49766,0.51806,0.05469,0.10833,-0.00234,0.0180599999999999,0.1329776866459826,0.1082471337485362,0,0,3.243,0.0
14:11:57.474229,right,11,2,heart,0.49766,0.51806,0.05469,0.10833,-0.00234,0.0180599999999999,0.1296636131310442,0.0826692843127303,0,0,3.444,0.0
14:11:57.681253,right,12,2,heart,0.49766,0.51944,0.05469,0.11111,-0.00234,0.01944,0.1262725623202303,-0.1525025224232701,0,0,3.652,0.0
14:11:57.883956,right,13,2,heart,0.49766,0.51944,0.05469,0.11111,-0.00234,0.01944,0.122952291100023,-0.1800863140988373,0,0,3.854,0.0
14:11:58.084182,right,14,2,heart,0.49766,0.51944,0.05469,0.11111,-0.00234,0.01944,0.1196725763821581,-0.20733317483187,0,0,4.054,0.0
14:11:58.296357,right,15,2,heart,0.49844,0.51806,0.05625,0.10833,-0.00156,0.0180599999999999,0.2343556317639334,-0.0271562644505451,0,0,4.267,0.0
14:11:58.496781,right,16,2,heart,0.49766,0.51667,0.05469,0.10556,-0.00234,0.0166699999999999,0.1140726873660066,0.1579562641334591,0,0,4.467,0.0
14:11:58.706001,right,17,2,heart,0.49687,0.51806,0.05625,0.10833,-0.00313,0.0180599999999999,-0.0089872189688723,-0.0768542497348732,0,0,4.676,0.0
14:11:58.909319,right,18,2,heart,0.49609,0.51806,0.05469,0.10833,-0.00391,0.0180599999999999,-0.1315543720221565,-0.1025685167789407,0,0,4.88,0.0
14:11:59.112111,right,19,2,heart,0.49687,0.51806,0.05625,0.10833,-0.00313,0.0180599999999999,-0.0189975640869182,-0.1282055930375998,0,0,5.082,0.0
14:11:59.314562,right,20,2,heart,0.49687,0.51667,0.05625,0.10556,-0.00313,0.0166699999999999,-0.023433448123936,0.0566694271230754,0,0,5.285,0.0
14:11:59.515589,right,21,2,heart,0.49687,0.51806,0.05625,0.10833,-0.00313,0.0180599999999999,-0.027859986870293,-0.177371560020441,0,0,5.486,0.0
14:11:59.718990,right,22,2,heart,0.49688,0.51806,0.05313,0.10833,-0.00312,0.0180599999999999,-0.030780162670615,-0.2029575776338523,0,0,5.689,0.0
14:11:59.921746,right,23,2,heart,0.49844,0.51806,0.05625,0.10833,-0.00156,0.0180599999999999,0.2010055915904026,-0.2285917302274649,0,0,5.892,0.0
14:12:00.137414,right,24,2,heart,0.49766,0.51667,0.05469,0.11111,-0.00234,0.0166699999999999,0.0804730636095977,-0.0452572180223409,0,0,6.109,0.0
14:12:00.340182,right,25,2,heart,0.49687,0.51528,0.05625,0.10833,-0.00313,0.0152799999999999,-0.042469569513802,0.1415547838544908,0,0,6.31,0.0
14:12:00.543521,right,26,2,heart,0.49687,0.51528,0.05625,0.10833,-0.00313,0.0152799999999999,-0.0469245359134716,0.1198065772771896,0,0,6.514,0.0
14:12:00.751514,right,27,2,heart,0.49766,0.51528,0.05469,0.10833,-0.00234,0.0152799999999999,0.068168702268598,0.0975607137823169,0,0,6.722,0.0
14:12:00.956783,right,28,2,heart,0.49766,0.51528,0.05469,0.10833,-0.00234,0.0152799999999999,0.064808022947309,0.0756157650518476,0,0,6.927,0.0
14:12:01.172399,right,29,2,heart,0.49766,0.51528,0.05469,0.10833,-0.00234,0.0152799999999999,0.0612578235006308,0.0524332661008899,0,0,7.143,0.0
14:12:01.374952,right,30,2,heart,0.49687,0.51806,0.05625,0.10833,-0.00313,0.0180599999999999,-0.0616801186943097,-0.3901735185766166,0,0,7.345,0.0
14:12:01.575026,right,31,2,heart,0.49687,0.51806,0.05625,0.10833,-0.00313,0.0180599999999999,-0.0660637443256421,-0.415466898417467,0,0,7.545,0.0
14:12:01.795637,right,32,2,heart,0.49766,0.51528,0.05469,0.10833,-0.00234,0.0152799999999999,0.0488226615524267,-0.0220633591794903,0,0,7.766,0.0
14:12:02.006374,right,33,2,heart,0.49687,0.51528,0.05625,0.10833,-0.00313,0.0152799999999999,-0.074294596345429,-0.0446038386297158,0,0,7.977,0.0
14:12:02.220509,right,34,2,heart,0.49766,0.51528,0.05469,0.10833,-0.00234,0.0152799999999999,0.0407143069624876,-0.0674004016446998,0,0,8.191,0.0
14:12:02.422249,right,35,2,heart,0.49844,0.51528,0.05625,0.10833,-0.00156,0.0152799999999999,0.1555003554224947,-0.0890857731389931,0,0,8.393,0.0
14:12:02.626056,right,36,2,heart,0.49922,0.51389,0.05469,0.11111,-0.00078,0.0138899999999999,0.2713930919623359,0.0996964198589398,0,0,8.596,0.0
14:12:02.829967,right,37,2,heart,0.49844,0.5125,0.05625,0.10833,-0.00156,0.0124999999999999,0.1521664117598513,0.2903544310569841,0,0,8.8,0.0
14:12:03.031480,right,38,2,heart,0.49687,0.51528,0.05625,0.10833,-0.00313,0.0152799999999999,-0.0877489324879691,-0.1482003485298086,0,0,9.002,0.0
14:12:03.234256,right,39,2,heart,0.49687,0.51528,0.05625,0.10833,-0.00313,0.0152799999999999,-0.0921915969538733,-0.1698884996604848,0,0,9.205,0.0
14:12:03.437977,right,40,2,heart,0.49687,0.51528,0.05625,0.10833,-0.00313,0.0152799999999999,-0.0966550415015266,-0.1916780947685166,0,0,9.408,0.0
