timestamp,target_name,iteration,markers_found,marker_id,marker_x,marker_y,marker_w,marker_h,error_x,error_y,yaw_speed,pitch_speed,locked,fired,elapsed_time,response_time_summary
14:06:23.964958,left,0,2,heart,0.40781,0.39583,0.05625,0.11389,-0.09219,-0.1041699999999999,-13.828499999999998,15.625499999999995,0,0,1.076,2.8533999999999997
14:06:24.166867,left,1,2,heart,0.41562,0.41111,0.05625,0.11667,-0.08438,-0.08889,-12.657000000000002,13.333500000000004,0,0,1.278,0.0
14:06:24.383135,left,2,2,heart,0.44375,0.47083,0.05625,0.11389,-0.05625,-0.0291699999999999,-8.437500000000004,4.375499999999996,0,0,1.494,0.0
14:06:24.598879,left,3,2,heart,0.46172,0.50139,0.05781,0.11389,-0.0382799999999999,0.00139,-5.741999999999997,-0.2085000000000003,0,0,1.71,0.0
14:06:24.803362,left,4,2,heart,0.47578,0.51528,0.05781,0.11389,-0.02422,0.0152799999999999,-3.6330000000000022,-2.291999999999994,0,0,1.915,0.0
14:06:25.007663,left,5,2,heart,0.48672,0.51528,0.05781,0.11389,-0.01328,0.0152799999999999,-1.9920000000000024,-2.291999999999994,0,0,2.119,0.0
14:06:25.223565,left,6,2,heart,0.75234,0.54028,0.08594,0.14167,0.25234,0.0402799999999999,37.851,-6.041999999999997,0,0,2.335,0.0
14:06:25.642253,left,8,1,heart,0.65,0.49028,0.07812,0.13056,0.15,-0.00972,22.500000000000004,1.458000000000001,0,0,2.754,0.0
14:06:25.843453,left,9,3,heart,0.33047,0.45,0.05781,0.11667,-0.16953,-0.0499999999999999,-25.4295,7.499999999999998,0,0,2.955,0.0
14:06:26.047610,left,10,3,heart,0.31719,0.45833,0.05937,0.11667,-0.1828099999999999,-0.0416699999999999,-27.421499999999995,6.250499999999998,0,0,3.159,0.0
14:06:26.251555,left,11,3,heart,0.35859,0.47917,0.05781,0.11389,-0.1414099999999999,-0.02083,-21.211499999999997,3.124500000000002,0,0,3.363,0.0
14:06:26.453136,left,12,2,heart,0.41562,0.50556,0.05625,0.11111,-0.08438,0.00556,-12.657000000000002,-0.8340000000000014,0,0,3.564,0.0
14:06:26.656396,left,13,2,heart,0.45469,0.51667,0.05625,0.11111,-0.04531,0.0166699999999999,-6.796500000000003,-2.5004999999999944,0,0,3.768,0.0
14:06:26.859835,left,14,2,heart,0.47187,0.51528,0.05625,0.11389,-0.0281299999999999,0.0152799999999999,-4.219499999999998,-2.291999999999994,0,0,3.971,0.0
14:06:27.062207,left,15,2,heart,0.48281,0.50972,0.05625,0.11389,-0.0171899999999999,0.0097199999999999,-2.5784999999999973,-1.4579999999999926,0,0,4.173,0.0
14:06:27.279065,left,16,2,heart,0.49141,0.50139,0.05781,0.11389,-0.0085899999999999,0.00139,-1.288499999999998,-0.2085000000000003,0,0,4.39,0.0
14:06:27.462501,left,16,2,heart,0.49141,0.50139,0.05781,0.11389,-0.0085899999999999,0.00139,0.0,0.0,1,1,4.574,0.0
14:06:29.067212,center,0,3,heart,0.5,0.39722,0.06875,0.12222,0.0,-0.1027799999999999,-0.0,15.416999999999998,0,0,1.446,0.0
14:06:29.269686,center,1,3,heart,0.5,0.39722,0.06875,0.12222,0.0,-0.1027799999999999,-0.0,15.416999999999998,0,0,1.649,0.0
14:06:29.473209,center,2,3,heart,0.49922,0.46111,0.07031,0.12222,-0.00078,-0.0388899999999999,-0.1170000000000004,5.833499999999997,0,0,1.852,0.0
14:06:29.684089,center,3,3,heart,0.49844,0.50833,0.06875,0.12222,-0.00156,0.0083299999999999,-0.2340000000000008,-1.2494999999999925,0,0,2.063,0.0
14:06:29.864375,center,3,3,heart,0.49844,0.50833,0.06875,0.12222,-0.00156,0.0083299999999999,0.0,0.0,1,1,2.244,0.0
14:06:31.187051,right,0,3,heart,0.60547,0.38611,0.05781,0.11111,0.1054699999999999,-0.1138899999999999,15.820499999999992,17.083499999999997,0,0,1.172,0.0
14:06:31.397220,right,1,2,heart,0.59609,0.40278,0.05469,0.11111,0.09609,-0.0972199999999999,14.4135,14.582999999999997,0,0,1.382,0.0
14:06:31.598388,right,2,2,heart,0.56484,0.45417,0.05469,0.10833,0.06484,-0.0458299999999999,9.726,6.874499999999998,0,0,1.583,0.0
14:06:31.807507,right,3,2,heart,0.53672,0.49583,0.05469,0.10833,0.0367199999999999,-0.00417,5.5079999999999965,0.625500000000001,0,0,1.792,0.0
14:06:32.010564,right,4,2,heart,0.52422,0.50972,0.05469,0.10833,0.02422,0.0097199999999999,3.6330000000000022,-1.4579999999999926,0,0,1.996,0.0
14:06:32.227142,right,5,2,heart,0.51484,0.50972,0.05469,0.10833,0.0148399999999999,0.0097199999999999,2.225999999999994,-1.4579999999999926,0,0,2.212,0.0
14:06:32.428578,right,6,2,heart,0.50781,0.50417,0.05625,0.10833,0.0078099999999999,0.00417,1.1714999999999975,-0.625500000000001,0,0,2.414,0.0
14:06:32.601478,right,6,2,heart,0.50781,0.50417,0.05625,0.10833,0.0078099999999999,0.00417,0.0,0.0,1,1,2.588,0.0
14:06:34.289583,center,0,3,heart,0.50156,0.39722,0.06875,0.12222,0.00156,-0.1027799999999999,0.2340000000000008,15.416999999999998,0,0,1.528,0.0
14:06:34.490576,center,1,3,heart,0.50156,0.41111,0.06875,0.12778,0.00156,-0.08889,0.2340000000000008,13.333500000000004,0,0,1.729,0.0
14:06:34.702870,center,2,3,heart,0.5,0.45972,0.06875,0.125,0.0,-0.0402799999999999,-0.0,6.041999999999997,0,0,1.942,0.0
14:06:34.915992,center,3,3,heart,0.5,0.49722,0.06875,0.12222,0.0,-0.00278,-0.0,0.4170000000000007,0,0,2.155,0.0
14:06:35.103976,center,3,3,heart,0.5,0.49722,0.06875,0.12222,0.0,-0.00278,0.0,0.0,1,1,2.343,0.0
