timestamp,target_name,iteration,markers_found,marker_id,marker_x,marker_y,marker_w,marker_h,error_x,error_y,yaw_speed,pitch_speed,locked,fired,elapsed_time,response_time_summary
14:14:21.191319,left,0,2,heart,0.40937,0.41111,0.05625,0.11667,-0.0906299999999999,-0.08889,-13.675452117308126,13.4128979224045,0,0,1.12,2.4128
14:14:21.396626,left,1,2,heart,0.41406,0.42083,0.05625,0.11389,-0.08594,-0.07917,-12.86815624160544,11.828156432495708,0,0,1.325,0.0
14:14:21.610010,left,2,2,heart,0.44219,0.47083,0.05625,0.11389,-0.0578099999999999,-0.0291699999999999,-8.539671880442054,4.141180555353813,0,0,1.538,0.0
14:14:21.816117,left,3,2,heart,0.46562,0.50694,0.05625,0.11389,-0.03438,0.0069399999999999,-5.0429228693713135,-1.216814135168665,0,0,1.744,0.0
14:14:22.017746,left,4,2,heart,0.47578,0.51528,0.05781,0.11389,-0.02422,0.0152799999999999,-3.5824858048356667,-2.333465392487254,0,0,1.946,0.0
14:14:22.222796,left,5,2,heart,0.48516,0.5125,0.05781,0.11389,-0.01484,0.0124999999999999,-2.180524933918671,-1.8615223151699185,0,0,2.151,0.0
14:14:22.436204,left,6,2,heart,0.49219,0.50417,0.05625,0.11389,-0.0078099999999999,0.00417,-1.138558329922151,-0.5864666981865645,0,0,2.364,0.0
14:14:22.605018,left,6,2,heart,0.49219,0.50417,0.05625,0.11389,-0.0078099999999999,0.00417,0.0,0.0,1,1,2.533,0.0
14:14:24.196134,center,0,3,heart,0.49922,0.41667,0.07031,0.12222,-0.00078,-0.08333,-0.1130055237917969,12.549217875991156,0,0,1.433,0.0
14:14:24.403425,center,1,3,heart,0.49922,0.41667,0.07031,0.12222,-0.00078,-0.08333,-0.1170000000000004,12.499500000000005,0,0,1.64,0.0
14:14:24.613422,center,2,3,heart,0.49922,0.46389,0.07031,0.12222,-0.00078,-0.0361099999999999,-0.1170000000000004,5.190548804582565,0,0,1.85,0.0
14:14:24.817902,center,3,3,heart,0.49844,0.50278,0.06875,0.12222,-0.00156,0.00278,-0.2378143817929564,-0.6071811640103073,0,0,2.055,0.0
14:14:24.983930,center,3,3,heart,0.49844,0.50278,0.06875,0.12222,-0.00156,0.00278,0.0,0.0,1,1,2.221,0.0
14:14:26.288807,right,0,3,heart,0.60547,0.40556,0.05469,0.11111,0.1054699999999999,-0.09444,15.893265183220878,14.232095777938287,0,0,1.143,0.0
14:14:26.491804,right,1,2,heart,0.60156,0.4125,0.05625,0.11389,0.1015599999999999,-0.0875,15.214738266720692,13.09081165499786,0,0,1.346,0.0
14:14:26.693924,right,2,2,heart,0.56953,0.45694,0.05469,0.10833,0.0695299999999999,-0.0430599999999999,10.271823840088633,6.240232327615951,0,0,1.548,0.0
14:14:26.895045,right,3,2,heart,0.54297,0.49306,0.05469,0.10833,0.0429699999999999,-0.00694,6.31343978585992,0.8614060642040879,0,0,1.749,0.0
14:14:27.099166,right,4,2,heart,0.52344,0.51111,0.05625,0.11111,0.02344,0.0111099999999999,3.4198505020001155,-1.7553632073168368,0,0,1.953,0.0
14:14:27.308221,right,5,2,heart,0.51328,0.50972,0.05469,0.10833,0.0132799999999999,0.0097199999999999,1.9436316865864365,-1.4513826815310118,0,0,2.162,0.0
